X,Y,Label
255,-617,I9
675,-481,I9
1815,-1454,I9
2017,-1636,I9
867,-395,I9
11,892,I9
866,439,I9
2003,-478,I9
1746,60,I9
469,1473,I9
336,2042,I9
1514,944,I9
2164,-157,I9
1252,540,I9
12,1827,I9
622,1678,I9
1887,373,I9
1952,-3,I9
606,1042,I9
5,1867,I9
1066,957,I9
2059,-463,I9
1437,-72,I9
120,1180,I9
386,1417,I9
1710,-143,I9
2083,-1232,I9
823,-542,I9
-151,662,I9
729,-6,I9
2003,-1678,I9
1728,-1776,I9
425,-661,I9
271,-105,I9
1493,-1508,I9
2114,-2762,I9
1221,-2077,I9
53,-726,I9
644,-986,I9
1899,-2431,I9
1908,-2703,I9
676,-1587,I9
43,-547,I9
1064,-1502,I9
2010,-2828,I9
1558,-2370,I9
348,-1065,I9
450,-668,I9
1637,-1978,I9
1999,-2806,I9
958,-1950,I9
-86,-657,I9
632,-1072,I9
1761,-2385,I9
1761,-2462,I9
567,-1287,I9
137,-431,I9
1219,-1521,I9
2018,-2766,I9
1445,-2241,I9
288,-951,I9
616,-743,I9
1802,-2071,I9
2036,-2719,I9
873,-1767,I9
-76,-492,I9
749,-1052,I9
1876,-2383,I9
1730,-2294,I9
528,-1058,I9
240,-348,I9
1353,-1581,I9
2007,-2732,I9
1290,-2126,I9
141,-833,I9
641,-827,I9
1807,-2155,I9
1924,-2647,I9
765,-1631,I9
-33,-450,I9
878,-1169,I9
1987,-2507,I9
1720,-2250,I9
533,-983,I9
448,-421,I9
1588,-1759,I9
2128,-2853,I9
1246,-2094,I9
105,-779,I9
697,-995,I9
1884,-2355,I9
1885,-2663,I9
673,-1546,I9
27,-504,I9
1034,-1433,I9
1989,-2767,I9
1571,-2313,I9
377,-1023,I9
486,-629,I9
1652,-1956,I9
2038,-2834,I9
1010,-1979,I9
-35,-702,I9
651,-1080,I9
1781,-2384,I9
1781,-2489,I9
586,-1325,I9
118,-461,I9
1171,-1499,I9
1988,-2752,I9
1455,-2242,I9
305,-961,I9
598,-718,I9
1765,-2031,I9
2026,-2727,I9
881,-1784,I9
-110,-513,I9
672,-1031,I9
1796,-2374,I9
1701,-2324,I9
485,-1098,I9
165,-355,I9
1260,-1550,I9
1956,-2737,I9
1255,-2138,I9
116,-853,I9
571,-778,I9
1770,-2112,I9
1929,-2653,I9
747,-1648,I9
-90,-426,I9
792,-1115,I9
1904,-2449,I9
1679,-2239,I9
501,-984,I9
367,-386,I9
1512,-1699,I9
2075,-2811,I9
1261,-2107,I9
137,-829,I9
674,-977,I9
1858,-2291,I9
1884,-2662,I9
727,-1608,I9
33,-532,I9
980,-1360,I9
1985,-2693,I9
1619,-2297,I9
425,-1008,I9
465,-545,I9
1638,-1872,I9
2068,-2841,I9
1117,-2027,I9
0,-718,I9
693,-1065,I9
1866,-2422,I9
1866,-2598,I9
674,-1442,I9
134,-513,I9
1179,-1522,I9
2056,-2817,I9
1547,-2305,I9
358,-1000,I9
581,-696,I9
1714,-1991,I9
2012,-2733,I9
925,-1836,I9
-111,-564,I9
636,-1029,I9
1757,-2333,I9
1714,-2303,I9
552,-1067,I9
221,-287,I9
1250,-1184,I9
1997,-1943,I9
1395,-1040,I9
292,354,I9
727,494,I9
1862,-482,I9
2058,-664,I9
881,591,I9
18,1816,I9
857,1333,I9
2046,152,I9
1769,339,I9
467,1533,I9
286,2081,I9
1449,1000,I9
2114,-97,I9
1205,612,I9
-30,1849,I9
570,1719,I9
1829,474,I9
1888,146,I9
597,1175,I9
-1,2005,I9
1048,1210,I9
2045,-53,I9
1451,447,I9
170,1702,I9
467,1950,I9
1730,672,I9
2102,-105,I9
880,806,I9
-113,1990,I9
718,1574,I9
1933,344,I9
1689,442,I9
407,1602,I9
227,2131,I9
1352,1063,I9
2023,-58,I9
1145,591,I9
-36,1806,I9
527,1716,I9
1780,421,I9
1885,-7,I9
562,1034,I9
-66,1914,I9
994,1104,I9
2027,-249,I9
1437,185,I9
133,1458,I9
345,1738,I9
1650,298,I9
2068,-687,I9
859,106,I9
-135,1310,I9
707,732,I9
1945,-873,I9
1706,-1033,I9
443,30,I9
232,612,I9
1444,-732,I9
2137,-2120,I9
1259,-1541,I9
56,-287,I9
626,-519,I9
1906,-2043,I9
1976,-2483,I9
717,-1421,I9
9,-389,I9
1040,-1346,I9
2021,-2732,I9
1562,-2317,I9
359,-1050,I9
450,-643,I9
1619,-1971,I9
2001,-2821,I9
988,-1982,I9
-68,-691,I9
624,-1088,I9
1736,-2378,I9
1736,-2459,I9
554,-1315,I9
92,-464,I9
1149,-1532,I9
1973,-2780,I9
1407,-2260,I9
240,-968,I9
557,-740,I9
1742,-2056,I9
1992,-2731,I9
845,-1800,I9
-128,-522,I9
674,-1053,I9
1791,-2377,I9
1670,-2308,I9
486,-1088,I9
193,-364,I9
1287,-1577,I9
1969,-2745,I9
1282,-2148,I9
122,-848,I9
590,-796,I9
1787,-2134,I9
1932,-2656,I9
747,-1636,I9
-96,-425,I9
786,-1109,I9
1901,-2440,I9
1644,-2208,I9
431,-935,I9
331,-355,I9
1493,-1678,I9
2037,-2784,I9
1169,-2058,I9
65,-775,I9
641,-976,I9
1837,-2345,I9
1868,-2689,I9
667,-1580,I9
6,-528,I9
1030,-1447,I9
2015,-2815,I9
1588,-2360,I9
384,-1035,I9
477,-600,I9
1664,-1935,I9
2058,-2840,I9
1041,-1970,I9
-19,-687,I9
667,-1049,I9
1763,-2343,I9
1763,-2451,I9
597,-1313,I9
122,-448,I9
1125,-1464,I9
1955,-2702,I9
1442,-2206,I9
309,-959,I9
557,-703,I9
1708,-1993,I9
1996,-2717,I9
900,-1827,I9
-102,-585,I9
642,-1042,I9
1740,-2335,I9
1701,-2339,I9
511,-1163,I9
158,-391,I9
1224,-1524,I9
1948,-2707,I9
1315,-2151,I9
171,-871,I9
579,-731,I9
1750,-2054,I9
1966,-2656,I9
797,-1689,I9
-108,-425,I9
706,-1002,I9
1802,-2303,I9
1646,-2182,I9
493,-976,I9
255,-317,I9
1368,-1578,I9
1999,-2703,I9
1251,-2079,I9
123,-806,I9
642,-864,I9
1825,-2214,I9
1933,-2672,I9
762,-1598,I9
-2,-424,I9
914,-1026,I9
1988,-1940,I9
1676,-1237,I9
511,231,I9
522,770,I9
1679,-291,I9
2183,-909,I9
1215,212,I9
61,1668,I9
724,1471,I9
1977,265,I9
1960,66,I9
620,1189,I9
61,2006,I9
1165,1124,I9
2099,-132,I9
1448,426,I9
163,1715,I9
510,1900,I9
1783,616,I9
2092,-72,I9
804,897,I9
-83,1975,I9
837,1437,I9
2051,186,I9
1715,397,I9
380,1624,I9
309,2104,I9
1511,939,I9
2126,-128,I9
1121,631,I9
-63,1866,I9
616,1671,I9
1852,399,I9
1844,149,I9
531,1243,I9
54,2003,I9
1149,1135,I9
2081,-87,I9
1422,480,I9
168,1736,I9
553,1905,I9
1802,624,I9
2115,-62,I9
814,914,I9
-53,2008,I9
842,1473,I9
2071,198,I9
1727,402,I9
397,1616,I9
318,2098,I9
1502,912,I9
2112,-186,I9
1141,542,I9
-14,1755,I9
628,1529,I9
1891,160,I9
1884,-196,I9
602,795,I9
95,1561,I9
1191,561,I9
2112,-949,I9
1460,-638,I9
162,541,I9
488,707,I9
1820,-930,I9
2125,-1905,I9
809,-1095,I9
-133,97,I9
783,-633,I9
2026,-2232,I9
1731,-2145,I9
437,-890,I9
325,-302,I9
1540,-1698,I9
2081,-2815,I9
1166,-2067,I9
34,-747,I9
629,-1026,I9
1854,-2411,I9
1854,-2671,I9
649,-1562,I9
35,-554,I9
1042,-1503,I9
1974,-2818,I9
1504,-2336,I9
321,-1043,I9
462,-674,I9
1640,-1980,I9
1992,-2805,I9
939,-1934,I9
-124,-618,I9
569,-1020,I9
1688,-2331,I9
1688,-2409,I9
515,-1262,I9
72,-424,I9
1134,-1504,I9
1930,-2736,I9
1349,-2206,I9
190,-915,I9
530,-729,I9
1742,-2065,I9
1998,-2726,I9
819,-1754,I9
-153,-445,I9
670,-998,I9
1817,-2351,I9
1661,-2250,I9
459,-1010,I9
205,-313,I9
1320,-1563,I9
1974,-2727,I9
1247,-2098,I9
84,-801,I9
589,-844,I9
1813,-2221,I9
1917,-2703,I9
707,-1650,I9
-93,-479,I9
822,-1222,I9
1932,-2574,I9
1647,-2293,I9
418,-1008,I9
346,-462,I9
1491,-1754,I9
1983,-2808,I9
1093,-2059,I9
27,-791,I9
620,-1030,I9
1784,-2369,I9
1784,-2653,I9
598,-1552,I9
-17,-545,I9
990,-1447,I9
1956,-2796,I9
1524,-2328,I9
326,-1016,I9
444,-620,I9
1633,-1946,I9
2018,-2824,I9
982,-1954,I9
-100,-648,I9
628,-1034,I9
1776,-2374,I9
1776,-2467,I9
583,-1307,I9
133,-454,I9
1187,-1526,I9
1991,-2764,I9
1411,-2226,I9
256,-929,I9
576,-715,I9
1740,-2059,I9
1999,-2730,I9
845,-1769,I9
-132,-477,I9
655,-1011,I9
1760,-2327,I9
1653,-2263,I9
490,-1059,I9
199,-341,I9
1266,-1536,I9
1944,-2668,I9
1245,-2083,I9
113,-813,I9
600,-757,I9
1758,-1917,I9
1913,-2121,I9
784,-873,I9
-12,343,I9
851,-163,I9
1978,-1085,I9
1696,-437,I9
487,1077,I9
423,1667,I9
1537,579,I9
2129,-279,I9
1229,500,I9
20,1754,I9
604,1608,I9
1839,364,I9
1880,60,I9
594,1130,I9
-5,1943,I9
1059,1137,I9
2062,-111,I9
1486,417,I9
203,1693,I9
466,1931,I9
1718,677,I9
2101,-87,I9
854,854,I9
-137,1998,I9
710,1566,I9
1898,338,I9
1654,432,I9
356,1588,I9
176,2123,I9
1345,1046,I9
2048,-98,I9
1143,581,I9
-57,1800,I9
562,1680,I9
1826,389,I9
1923,12,I9
611,1093,I9
-22,1961,I9
1000,1202,I9
2013,-38,I9
1443,468,I9
150,1747,I9
436,2007,I9
1666,744,I9
2062,-33,I9
868,869,I9
-111,2040,I9
716,1601,I9
1959,312,I9
1731,379,I9
416,1549,I9
238,2107,I9
1365,1049,I9
2075,-106,I9
1209,576,I9
-2,1794,I9
570,1684,I9
1862,411,I9
1958,41,I9
627,1117,I9
3,1986,I9
1069,1194,I9
2105,-64,I9
1521,413,I9
208,1686,I9
423,1977,I9
1673,696,I9
2061,-101,I9
874,802,I9
-118,1977,I9
703,1572,I9
1906,336,I9
1687,407,I9
400,1587,I9
201,2132,I9
1352,1091,I9
2065,-46,I9
1201,649,I9
-41,1884,I9
556,1782,I9
1832,494,I9
1938,94,I9
608,1148,I9
-18,2029,I9
1017,1282,I9
2057,20,I9
1505,513,I9
196,1758,I9
441,2038,I9
1668,771,I9
2078,-42,I9
890,873,I9
-102,2065,I9
707,1639,I9
1940,352,I9
1703,390,I9
387,1551,I9
177,2119,I9
1314,1075,I9
2041,-89,I9
1181,561,I9
-50,1782,I9
502,1683,I9
1776,384,I9
1885,-22,I9
605,1018,I9
-46,1893,I9
978,1138,I9
2028,-182,I9
1511,195,I9
210,1415,I9
419,1704,I9
1672,328,I9
2086,-611,I9
935,131,I9
-116,1331,I9
682,836,I9
1914,-732,I9
1738,-990,I9
438,67,I9
191,703,I9
1368,-584,I9
2104,-2007,I9
1278,-1511,I9
33,-262,I9
583,-445,I9
1898,-2006,I9
2025,-2542,I9
742,-1466,I9
10,-368,I9
1001,-1265,I9
2036,-2659,I9
1617,-2296,I9
387,-1040,I9
428,-589,I9
1605,-1911,I9
2010,-2810,I9
1011,-1995,I9
-59,-716,I9
605,-1088,I9
1748,-2416,I9
1748,-2554,I9
550,-1407,I9
65,-496,I9
1137,-1561,I9
1980,-2825,I9
1429,-2299,I9
220,-997,I9
524,-729,I9
1714,-2066,I9
1988,-2759,I9
846,-1823,I9
-142,-521,I9
641,-1040,I9
1757,-2350,I9
1669,-2315,I9
485,-1130,I9
203,-388,I9
1260,-1563,I9
1954,-2715,I9
1296,-2146,I9
167,-882,I9
609,-801,I9
1770,-2107,I9
1937,-2649,I9
775,-1663,I9
-93,-420,I9
759,-1058,I9
1863,-2382,I9
1660,-2206,I9
465,-977,I9
285,-356,I9
1411,-1656,I9
2007,-2778,I9
1211,-2098,I9
91,-820,I9
643,-965,I9
1834,-2327,I9
1898,-2734,I9
675,-1648,I9
-42,-528,I9
917,-1344,I9
1955,-2696,I9
1589,-2320,I9
371,-1032,I9
377,-538,I9
1536,-1847,I9
1981,-2838,I9
1036,-2036,I9
-33,-779,I9
600,-1074,I9
1747,-2381,I9
1747,-2594,I9
588,-1502,I9
36,-553,I9
1030,-1512,I9
1923,-2801,I9
1470,-2312,I9
315,-1043,I9
519,-701,I9
1664,-1992,I9
2007,-2821,I9
977,-1953,I9
-68,-671,I9
655,-1096,I9
1789,-2414,I9
1789,-2479,I9
597,-1320,I9
156,-485,I9
1182,-1567,I9
1975,-2798,I9
1405,-2271,I9
222,-1004,I9
561,-805,I9
1712,-2089,I9
1948,-2741,I9
809,-1827,I9
-167,-575,I9
608,-1082,I9
1708,-2376,I9
1623,-2311,I9
462,-1132,I9
159,-399,I9
1218,-1580,I9
1909,-2730,I9
1235,-2155,I9
108,-892,I9
555,-802,I9
1730,-2119,I9
1897,-2661,I9
721,-1676,I9
-143,-428,I9
715,-1052,I9
1814,-2363,I9
1626,-2190,I9
445,-957,I9
255,-326,I9
1378,-1623,I9
1967,-2743,I9
1172,-2066,I9
48,-791,I9
596,-946,I9
1801,-2331,I9
1875,-2737,I9
656,-1648,I9
-59,-527,I9
917,-1367,I9
1969,-2740,I9
1593,-2356,I9
358,-1059,I9
396,-568,I9
1558,-1883,I9
2009,-2845,I9
1039,-2038,I9
-36,-762,I9
601,-1069,I9
1748,-2386,I9
1748,-2564,I9
583,-1458,I9
61,-515,I9
1056,-1490,I9
1943,-2767,I9
1466,-2276,I9
310,-994,I9
518,-672,I9
1652,-1805,I9
1983,-2218,I9
929,-1044,I9
-64,300,I9
681,31,I9
1835,-909,I9
1728,-493,I9
467,979,I9
160,1786,I9
1285,836,I9
2086,-175,I9
1355,478,I9
84,1753,I9
555,1863,I9
1833,555,I9
2031,2,I9
708,1014,I9
-73,2022,I9
892,1388,I9
2041,113,I9
1603,423,I9
287,1656,I9
342,2055,I9
1580,797,I9
2109,-154,I9
1062,643,I9
-58,1869,I9
636,1604,I9
1865,356,I9
1782,247,I9
495,1353,I9
99,2036,I9
1181,1124,I9
2006,-39,I9
1299,540,I9
44,1780,I9
515,1873,I9
1773,570,I9
2011,-62,I9
715,891,I9
-75,1927,I9
888,1244,I9
2076,-211,I9
1656,-103,I9
333,1046,I9
326,1477,I9
1543,106,I9
2110,-1055,I9
1107,-421,I9
-30,759,I9
629,377,I9
1872,-1191,I9
1835,-1570,I9
609,-557,I9
123,242,I9
1230,-906,I9
2092,-2374,I9
1426,-1993,I9
135,-746,I9
503,-558,I9
1761,-2008,I9
1997,-2666,I9
793,-1702,I9
-163,-401,I9
674,-1026,I9
1801,-2356,I9
1630,-2209,I9
466,-1004,I9
289,-371,I9
1368,-1631,I9
1966,-2708,I9
1200,-2066,I9
97,-805,I9
642,-925,I9
1841,-2261,I9
1917,-2691,I9
714,-1631,I9
-40,-486,I9
928,-1281,I9
1998,-2651,I9
1668,-2339,I9
438,-1039,I9
415,-515,I9
1544,-1814,I9
2024,-2837,I9
1107,-2061,I9
27,-792,I9
638,-1060,I9
1781,-2369,I9
1781,-2605,I9
611,-1509,I9
40,-541,I9
1021,-1480,I9
1951,-2791,I9
1519,-2323,I9
337,-1038,I9
448,-675,I9
1602,-1944,I9
1961,-2809,I9
957,-1972,I9
-93,-719,I9
596,-1095,I9
1723,-2386,I9
1723,-2486,I9
531,-1356,I9
92,-507,I9
1154,-1560,I9
1974,-2826,I9
1410,-2292,I9
239,-998,I9
541,-751,I9
1731,-2081,I9
1991,-2774,I9
845,-1827,I9
-130,-527,I9
643,-1033,I9
1762,-2350,I9
1659,-2297,I9
495,-1099,I9
171,-355,I9
1244,-1532,I9
1930,-2684,I9
1267,-2116,I9
150,-870,I9
574,-784,I9
1739,-2088,I9
1899,-2626,I9
781,-1670,I9
-91,-431,I9
740,-1063,I9
1845,-2367,I9
1667,-2196,I9
490,-980,I9
302,-344,I9
1415,-1638,I9
2014,-2744,I9
1245,-2082,I9
127,-784,I9
650,-832,I9
1792,-1859,I9
1864,-1915,I9
735,-645,I9
34,494,I9
955,-83,I9
2018,-984,I9
1636,-225,I9
395,1297,I9
456,1793,I9
1646,639,I9
2171,-232,I9
1157,606,I9
-54,1866,I9
605,1640,I9
1852,376,I9
1818,214,I9
531,1287,I9
84,2012,I9
1136,1131,I9
2023,-53,I9
1338,493,I9
81,1744,I9
522,1901,I9
1807,618,I9
2090,-36,I9
788,935,I9
-56,2018,I9
871,1434,I9
2097,146,I9
1715,364,I9
399,1609,I9
368,2056,I9
1556,857,I9
2152,-158,I9
1142,626,I9
-9,1843,I9
662,1626,I9
1912,382,I9
1882,194,I9
604,1279,I9
135,2018,I9
1202,1161,I9
2092,-19,I9
1440,525,I9
216,1748,I9
588,1916,I9
1796,667,I9
2074,-4,I9
784,945,I9
-72,2029,I9
837,1498,I9
2071,210,I9
1739,400,I9
411,1607,I9
313,2096,I9
1519,915,I9
2153,-152,I9
1172,605,I9
-5,1835,I9
632,1616,I9
1885,310,I9
1859,96,I9
513,1224,I9
42,1995,I9
1172,1089,I9
2082,-138,I9
1392,423,I9
104,1719,I9
498,1896,I9
1770,618,I9
2076,-34,I9
775,930,I9
-78,1994,I9
835,1432,I9
2037,165,I9
1675,397,I9
365,1620,I9
326,2065,I9
1532,890,I9
2141,-150,I9
1138,619,I9
-28,1861,I9
627,1642,I9
1869,375,I9
