X,Y,Label
804,15,H12
254,1036,H12
1167,271,H12
2129,-700,H12
1564,-20,H12
327,1321,H12
596,1674,H12
1736,569,H12
2143,-30,H12
948,819,H12
-12,2057,H12
753,1608,H12
1975,371,H12
1719,459,H12
460,1534,H12
288,2157,H12
1335,1123,H12
2104,23,H12
1234,641,H12
72,1821,H12
585,1729,H12
1773,536,H12
1930,196,H12
699,1115,H12
80,2054,H12
997,1349,H12
2094,122,H12
1559,561,H12
338,1698,H12
533,2057,H12
1684,888,H12
2161,87,H12
1017,847,H12
6,2027,H12
722,1640,H12
1955,388,H12
1714,444,H12
450,1482,H12
198,2163,H12
1250,1161,H12
2061,6,H12
1195,626,H12
-26,1840,H12
490,1854,H12
1711,623,H12
1893,226,H12
670,1127,H12
12,2107,H12
929,1408,H12
2039,171,H12
1513,557,H12
288,1684,H12
463,2053,H12
1625,853,H12
2131,28,H12
979,786,H12
-42,2007,H12
683,1631,H12
1906,390,H12
1705,427,H12
462,1487,H12
226,2180,H12
1270,1203,H12
2089,46,H12
1282,607,H12
104,1805,H12
589,1821,H12
1765,616,H12
1969,189,H12
746,1051,H12
66,2050,H12
925,1402,H12
2072,184,H12
1613,550,H12
388,1712,H12
505,2109,H12
1613,933,H12
2168,55,H12
1088,783,H12
19,1992,H12
687,1645,H12
1911,419,H12
1732,371,H12
450,1398,H12
118,2118,H12
1144,1164,H12
2038,19,H12
1267,581,H12
49,1778,H12
516,1879,H12
1716,681,H12
1961,174,H12
756,1043,H12
37,2095,H12
884,1469,H12
2059,281,H12
1622,560,H12
394,1679,H12
464,2121,H12
1531,936,H12
2111,0,H12
1061,677,H12
-44,1849,H12
572,1535,H12
1786,242,H12
1692,28,H12
445,1009,H12
64,1787,H12
1073,817,H12
2032,-412,H12
1305,86,H12
73,1300,H12
516,1461,H12
1757,203,H12
2062,-371,H12
828,471,H12
35,1599,H12
887,896,H12
2104,-500,H12
1681,-345,H12
410,768,H12
440,1258,H12
1576,-66,H12
2178,-1155,H12
1144,-522,H12
8,738,H12
649,356,H12
1901,-993,H12
1782,-1067,H12
550,2,H12
165,871,H12
1203,-190,H12
2115,-1414,H12
1382,-849,H12
166,450,H12
590,611,H12
1845,-762,H12
2122,-1355,H12
919,-504,H12
102,715,H12
952,-23,H12
2166,-1381,H12
1761,-1144,H12
541,8,H12
564,571,H12
1725,-757,H12
2305,-1703,H12
1309,-959,H12
156,358,H12
793,-13,H12
2029,-1341,H12
1958,-1452,H12
755,-398,H12
308,544,H12
1262,-483,H12
2152,-1668,H12
1518,-1164,H12
325,86,H12
690,343,H12
1885,-959,H12
2182,-1561,H12
996,-697,H12
134,600,H12
927,-31,H12
2154,-1345,H12
1845,-1126,H12
622,39,H12
524,690,H12
1651,-596,H12
2291,-1645,H12
1376,-965,H12
223,345,H12
768,71,H12
2020,-1259,H12
2065,-1492,H12
864,-496,H12
277,533,H12
1202,-389,H12
2185,-1621,H12
1654,-1163,H12
489,39,H12
715,394,H12
1882,-862,H12
2238,-1574,H12
1119,-783,H12
126,464,H12
818,-9,H12
2002,-1297,H12
1832,-1217,H12
608,-103,H12
334,685,H12
1374,-453,H12
2130,-1599,H12
1361,-1033,H12
210,195,H12
657,245,H12
1856,-1040,H12
2034,-1482,H12
888,-608,H12
170,542,H12
996,-172,H12
2142,-1428,H12
1786,-1116,H12
633,45,H12
630,600,H12
1762,-661,H12
2314,-1607,H12
1348,-894,H12
227,355,H12
813,41,H12
1983,-1245,H12
1962,-1407,H12
775,-394,H12
272,553,H12
1233,-417,H12
2158,-1632,H12
1571,-1146,H12
411,68,H12
736,398,H12
1928,-890,H12
2284,-1558,H12
1110,-718,H12
155,553,H12
885,21,H12
2083,-1255,H12
1854,-1129,H12
666,-13,H12
457,711,H12
1502,-500,H12
2198,-1620,H12
1352,-1018,H12
225,223,H12
719,124,H12
1937,-1187,H12
2050,-1562,H12
882,-629,H12
203,474,H12
1079,-315,H12
2146,-1535,H12
1756,-1155,H12
638,-11,H12
724,463,H12
1851,-754,H12
2328,-1607,H12
1330,-875,H12
260,374,H12
852,32,H12
2037,-1236,H12
1974,-1333,H12
773,-312,H12
326,610,H12
1296,-412,H12
2173,-1624,H12
1547,-1119,H12
374,95,H12
729,353,H12
1927,-933,H12
2199,-1540,H12
1053,-702,H12
156,585,H12
914,1,H12
2112,-1294,H12
1806,-1080,H12
588,71,H12
456,748,H12
1588,-553,H12
2254,-1650,H12
1352,-978,H12
176,334,H12
767,88,H12
2028,-1303,H12
2097,-1453,H12
872,-335,H12
275,704,H12
1198,-61,H12
2179,-1030,H12
1631,-332,H12
428,999,H12
662,1376,H12
1771,330,H12
2162,-137,H12
1010,754,H12
40,1957,H12
769,1559,H12
1952,379,H12
1746,426,H12
520,1447,H12
285,2108,H12
1290,1120,H12
2079,9,H12
1229,625,H12
26,1820,H12
525,1791,H12
1716,562,H12
1911,147,H12
677,1058,H12
6,2066,H12
914,1345,H12
2060,101,H12
1547,498,H12
318,1638,H12
507,2020,H12
1679,844,H12
2201,33,H12
1069,780,H12
18,1997,H12
718,1612,H12
1931,420,H12
1734,445,H12
485,1479,H12
219,2166,H12
1208,1201,H12
2037,66,H12
1250,628,H12
71,1822,H12
557,1868,H12
1760,679,H12
1980,210,H12
781,1074,H12
89,2081,H12
936,1457,H12
2113,256,H12
1670,561,H12
449,1681,H12
530,2100,H12
1638,927,H12
2179,63,H12
1102,809,H12
-5,1982,H12
647,1649,H12
1876,411,H12
1716,325,H12
442,1378,H12
84,2134,H12
1129,1198,H12
2027,17,H12
1251,559,H12
35,1735,H12
527,1842,H12
1758,616,H12
2028,92,H12
774,994,H12
35,2051,H12
925,1378,H12
2110,108,H12
1635,405,H12
350,1560,H12
441,2020,H12
1571,792,H12
2141,-184,H12
1059,472,H12
-29,1648,H12
625,1282,H12
1835,-48,H12
1713,-237,H12
486,702,H12
178,1442,H12
1146,430,H12
2028,-820,H12
1287,-338,H12
103,840,H12
552,931,H12
1753,-409,H12
2018,-998,H12
815,-159,H12
55,1009,H12
902,302,H12
2134,-1035,H12
1760,-796,H12
555,343,H12
558,894,H12
1700,-365,H12
2300,-1320,H12
1321,-621,H12
199,660,H12
805,348,H12
2002,-929,H12
1977,-1087,H12
787,-101,H12
307,813,H12
1265,-141,H12
2176,-1325,H12
1580,-861,H12
420,348,H12
746,623,H12
1904,-633,H12
2229,-1276,H12
1075,-456,H12
157,815,H12
889,286,H12
2071,-979,H12
1837,-846,H12
648,288,H12
476,972,H12
1546,-212,H12
2243,-1318,H12
1413,-700,H12
243,551,H12
733,421,H12
1966,-881,H12
2091,-1230,H12
918,-287,H12
268,775,H12
1145,-32,H12
2198,-1300,H12
1737,-880,H12
534,317,H12
701,752,H12
1868,-510,H12
2328,-1314,H12
1270,-540,H12
186,727,H12
848,308,H12
2059,-979,H12
1915,-971,H12
660,121,H12
338,933,H12
1385,-169,H12
2211,-1368,H12
1462,-806,H12
243,475,H12
697,556,H12
1940,-777,H12
2163,-1285,H12
969,-383,H12
233,777,H12
1083,60,H12
2218,-1216,H12
1826,-890,H12
615,300,H12
670,813,H12
1817,-448,H12
2348,-1346,H12
1366,-609,H12
230,672,H12
851,327,H12
2037,-961,H12
1982,-1066,H12
796,-54,H12
338,828,H12
1292,-154,H12
2181,-1351,H12
1565,-854,H12
378,357,H12
730,619,H12
1884,-632,H12
2204,-1250,H12
1053,-424,H12
153,841,H12
944,275,H12
2113,-976,H12
1846,-790,H12
600,345,H12
448,999,H12
1535,-231,H12
2212,-1312,H12
1328,-677,H12
147,582,H12
682,395,H12
1874,-916,H12
1973,-1204,H12
756,-229,H12
166,788,H12
1082,-75,H12
2115,-1280,H12
1576,-752,H12
369,525,H12
584,926,H12
1743,-197,H12
2177,-749,H12
1019,212,H12
23,1531,H12
755,1141,H12
1955,62,H12
1729,294,H12
460,1457,H12
199,2168,H12
1263,1174,H12
2048,48,H12
1204,615,H12
9,1786,H12
509,1736,H12
1750,492,H12
1956,79,H12
672,1019,H12
37,2005,H12
988,1272,H12
2096,-1,H12
1518,437,H12
234,1664,H12
419,2054,H12
1620,832,H12
2098,34,H12
897,845,H12
-67,2079,H12
703,1625,H12
1945,358,H12
1680,446,H12
413,1552,H12
238,2189,H12
1333,1145,H12
2112,28,H12
1205,655,H12
18,1866,H12
556,1761,H12
1763,543,H12
1921,192,H12
664,1119,H12
58,2043,H12
972,1298,H12
2046,58,H12
1450,524,H12
201,1713,H12
436,2047,H12
1608,826,H12
2073,67,H12
887,886,H12
-75,2095,H12
686,1658,H12
1919,414,H12
1659,490,H12
406,1539,H12
238,2155,H12
1303,1109,H12
2069,-5,H12
1159,589,H12
-43,1777,H12
477,1684,H12
1682,458,H12
1838,94,H12
584,1043,H12
-18,1998,H12
922,1227,H12
2010,-26,H12
1426,392,H12
183,1587,H12
420,1930,H12
1617,666,H12
2100,-164,H12
915,570,H12
-68,1777,H12
685,1303,H12
1896,0,H12
1617,43,H12
315,1142,H12
159,1783,H12
1256,619,H12
2025,-596,H12
1098,-22,H12
-125,1245,H12
405,1088,H12
1636,-238,H12
1808,-644,H12
598,257,H12
36,1211,H12
965,327,H12
2020,-1031,H12
1450,-640,H12
260,534,H12
517,885,H12
1726,-470,H12
2192,-1330,H12
1041,-597,H12
33,633,H12
776,116,H12
1990,-1200,H12
1780,-1113,H12
606,-31,H12
380,712,H12
1421,-440,H12
2179,-1556,H12
1385,-958,H12
231,301,H12
729,269,H12
1936,-1042,H12
2102,-1462,H12
930,-571,H12
223,571,H12
1070,-211,H12
2179,-1505,H12
1773,-1175,H12
605,-41,H12
662,445,H12
1768,-804,H12
2267,-1652,H12
1267,-928,H12
195,349,H12
807,-10,H12
2000,-1263,H12
1957,-1349,H12
784,-333,H12
326,597,H12
1285,-379,H12
2179,-1557,H12
1591,-1098,H12
475,74,H12
818,341,H12
1953,-901,H12
2257,-1534,H12
1139,-717,H12
227,545,H12
947,9,H12
2132,-1274,H12
1897,-1127,H12
675,9,H12
486,733,H12
1591,-526,H12
2294,-1649,H12
1404,-994,H12
192,313,H12
742,145,H12
2005,-1239,H12
2110,-1588,H12
905,-611,H12
249,468,H12
1150,-377,H12
2156,-1616,H12
1667,-1179,H12
546,4,H12
727,413,H12
1881,-864,H12
2317,-1628,H12
1227,-828,H12
149,471,H12
858,21,H12
2066,-1323,H12
1911,-1313,H12
698,-209,H12
344,620,H12
1367,-498,H12
2155,-1651,H12
1416,-1104,H12
264,136,H12
741,214,H12
1911,-1085,H12
2106,-1561,H12
972,-686,H12
219,497,H12
1027,-182,H12
2159,-1403,H12
1846,-1132,H12
725,-19,H12
689,551,H12
1749,-668,H12
2336,-1647,H12
1439,-983,H12
337,249,H12
852,3,H12
2055,-1293,H12
2093,-1533,H12
891,-524,H12
315,498,H12
1257,-432,H12
2238,-1683,H12
1699,-1224,H12
523,5,H12
764,387,H12
1972,-937,H12
2326,-1642,H12
1174,-801,H12
194,485,H12
933,-25,H12
2118,-1330,H12
1901,-1225,H12
680,-90,H12
401,682,H12
1493,-508,H12
2223,-1649,H12
1391,-1033,H12
228,222,H12
726,147,H12
1917,-1172,H12
2068,-1568,H12
899,-658,H12
206,476,H12
1088,-294,H12
2149,-1541,H12
1734,-1183,H12
604,-64,H12
683,420,H12
1807,-840,H12
2312,-1723,H12
1283,-1005,H12
172,281,H12
747,-27,H12
1869,-1125,H12
1794,-1003,H12
605,183,H12
148,1132,H12
1083,296,H12
1956,-600,H12
1293,132,H12
126,1507,H12
510,1756,H12
1688,652,H12
2034,98,H12
858,922,H12
-15,2087,H12
792,1572,H12
1990,357,H12
1659,548,H12
409,1647,H12
316,2184,H12
1408,1079,H12
2108,18,H12
1150,675,H12
-5,1884,H12
551,1688,H12
1757,475,H12
1845,212,H12
602,1150,H12
85,2034,H12
1050,1226,H12
2072,30,H12
1447,507,H12
218,1694,H12
492,1977,H12
1688,788,H12
2093,90,H12
873,916,H12
-26,2121,H12
776,1618,H12
1979,396,H12
1672,520,H12
410,1624,H12
298,2204,H12
1387,1119,H12
2111,22,H12
1175,637,H12
15,1820,H12
560,1643,H12
1754,436,H12
1875,146,H12
628,1094,H12
75,1987,H12
1029,1195,H12
2072,11,H12
1470,474,H12
258,1677,H12
523,1983,H12
1685,799,H12
2119,82,H12
907,891,H12
-7,2112,H12
794,1627,H12
2026,381,H12
1723,469,H12
457,1594,H12
324,2200,H12
1401,1128,H12
2167,13,H12
1242,641,H12
46,1851,H12
592,1706,H12
1786,492,H12
1900,210,H12
669,1161,H12
99,2057,H12
1018,1278,H12
2073,51,H12
1481,478,H12
274,1625,H12
528,1926,H12
1685,668,H12
2128,-140,H12
943,567,H12
-12,1743,H12
711,1252,H12
1911,-63,H12
1651,-51,H12
390,1001,H12
195,1653,H12
1247,528,H12
2013,-672,H12
1145,-106,H12
-37,1095,H12
468,976,H12
1716,-316,H12
1880,-717,H12
670,177,H12
74,1173,H12
983,327,H12
2085,-1007,H12
1559,-607,H12
336,577,H12
522,986,H12
1719,-356,H12
2184,-1213,H12
1058,-480,H12
31,783,H12
765,272,H12
2010,-1112,H12
1827,-1123,H12
621,-74,H12
372,682,H12
1425,-476,H12
2212,-1667,H12
1438,-1125,H12
295,109,H12
768,109,H12
1938,-1162,H12
2112,-1553,H12
951,-640,H12
236,524,H12
1076,-217,H12
2205,-1461,H12
1823,-1097,H12
691,43,H12
723,571,H12
1830,-671,H12
2375,-1580,H12
1401,-879,H12
321,375,H12
877,75,H12
2069,-1200,H12
2054,-1357,H12
874,-354,H12
355,604,H12
1301,-360,H12
2217,-1553,H12
1632,-1083,H12
484,120,H12
778,423,H12
1963,-867,H12
2270,-1513,H12
1106,-663,H12
186,606,H12
944,69,H12
2126,-1221,H12
1896,-1093,H12
693,39,H12
499,755,H12
1580,-466,H12
2286,-1599,H12
1448,-977,H12
286,269,H12
789,139,H12
2012,-1200,H12
2119,-1552,H12
927,-596,H12
265,493,H12
1153,-328,H12
2202,-1555,H12
1761,-1135,H12
622,33,H12
753,495,H12
1915,-755,H12
2359,-1555,H12
1329,-807,H12
255,446,H12
893,52,H12
2073,-1232,H12
1972,-1275,H12
781,-234,H12
376,639,H12
1359,-426,H12
2177,-1605,H12
1501,-1084,H12
342,130,H12
753,324,H12
1941,-968,H12
2188,-1519,H12
1042,-676,H12
215,577,H12
994,-41,H12
2154,-1214,H12
1852,-835,H12
671,380,H12
564,1026,H12
1603,-11,H12
2229,-806,H12
1300,59,H12
127,1416,H12
656,1258,H12
1840,159,H12
1895,72,H12
631,1121,H12
77,2060,H12
1034,1264,H12
2081,32,H12
1467,490,H12
228,1681,H12
517,1972,H12
1696,757,H12
2116,54,H12
888,875,H12
-18,2076,H12
758,1605,H12
1983,371,H12
1681,489,H12
433,1604,H12
305,2205,H12
1370,1140,H12
2120,57,H12
1210,645,H12
55,1811,H12
576,1661,H12
1757,446,H12
1872,140,H12
661,1058,H12
89,1967,H12
977,1214,H12
2042,22,H12
1488,438,H12
275,1622,H12
502,1961,H12
1665,785,H12
2117,28,H12
921,794,H12
-39,2016,H12
