X,Y,Label
1958,-2492,I11
1659,-2262,I11
312,-897,I11
180,-271,I11
1452,-1701,I11
2005,-2804,I11
1012,-1973,I11
-192,-565,I11
480,-894,I11
1765,-2365,I11
1765,-2610,I11
448,-1390,I11
-127,-397,I11
1000,-1443,I11
1899,-2773,I11
1303,-2222,I11
68,-869,I11
400,-585,I11
1700,-2037,I11
1991,-2601,I11
774,-1362,I11
-182,22,I11
753,-462,I11
2000,-1518,I11
1730,-962,I11
408,625,I11
288,1347,I11
1542,213,I11
2169,-536,I11
1204,468,I11
-75,1865,I11
628,1654,I11
1962,313,I11
1975,50,I11
564,1227,I11
19,2051,I11
1199,1110,I11
2137,-188,I11
1402,410,I11
37,1782,I11
470,1961,I11
1831,575,I11
2130,-52,I11
707,1035,I11
-135,2086,I11
907,1419,I11
2076,110,I11
1583,425,I11
190,1726,I11
290,2111,I11
1604,780,I11
2111,-138,I11
926,779,I11
-183,2055,I11
648,1647,I11
1971,275,I11
1739,283,I11
360,1545,I11
116,2176,I11
1356,1079,I11
2107,-124,I11
1196,594,I11
-65,1909,I11
580,1766,I11
1928,406,I11
2025,49,I11
626,1176,I11
6,2031,I11
1170,1105,I11
2161,-290,I11
1456,211,I11
63,1548,I11
425,1757,I11
1820,182,I11
2162,-738,I11
744,184,I11
-184,1299,I11
833,508,I11
2041,-1134,I11
1590,-1053,I11
194,182,I11
235,642,I11
1583,-984,I11
2103,-2158,I11
962,-1346,I11
-245,55,I11
590,-518,I11
1982,-2190,I11
1794,-2305,I11
378,-1019,I11
5,-218,I11
1266,-1556,I11
2003,-2871,I11
1147,-2154,I11
-157,-696,I11
442,-840,I11
1777,-2335,I11
1858,-2737,I11
543,-1562,I11
-169,-437,I11
902,-1360,I11
1903,-2753,I11
1422,-2279,I11
137,-904,I11
298,-485,I11
1601,-1936,I11
1992,-2781,I11
860,-1805,I11
-252,-378,I11
568,-902,I11
1858,-2391,I11
1718,-2369,I11
378,-1045,I11
30,-244,I11
1246,-1528,I11
1968,-2789,I11
1157,-2096,I11
-132,-672,I11
422,-745,I11
1741,-2223,I11
1851,-2697,I11
536,-1549,I11
-232,-394,I11
811,-1260,I11
1880,-2664,I11
1458,-2266,I11
167,-906,I11
281,-440,I11
1558,-1872,I11
1999,-2813,I11
937,-1897,I11
-204,-497,I11
568,-945,I11
1817,-2402,I11
1744,-2484,I11
433,-1219,I11
12,-360,I11
1175,-1559,I11
1959,-2836,I11
1238,-2208,I11
-31,-802,I11
458,-724,I11
1780,-2213,I11
1977,-2785,I11
663,-1649,I11
-201,-384,I11
802,-1168,I11
1945,-2602,I11
1598,-2314,I11
289,-944,I11
249,-380,I11
1497,-1796,I11
1990,-2810,I11
960,-1953,I11
-218,-541,I11
500,-925,I11
1792,-2413,I11
1769,-2564,I11
419,-1305,I11
-106,-360,I11
1049,-1490,I11
1908,-2803,I11
1252,-2170,I11
28,-700,I11
435,-479,I11
1721,-1642,I11
1950,-1874,I11
675,-509,I11
-160,808,I11
837,254,I11
2053,-787,I11
1689,-144,I11
327,1456,I11
288,2024,I11
1587,801,I11
2180,-175,I11
1134,677,I11
-125,2017,I11
600,1733,I11
1939,374,I11
1809,225,I11
407,1415,I11
-2,2133,I11
1185,1146,I11
2044,-141,I11
1233,518,I11
-106,1856,I11
447,1883,I11
1815,497,I11
2033,-36,I11
637,1041,I11
-119,2020,I11
950,1293,I11
2057,-32,I11
1467,444,I11
62,1775,I11
316,2089,I11
1683,693,I11
2123,-138,I11
822,871,I11
-183,2114,I11
756,1589,I11
2114,180,I11
1774,306,I11
371,1597,I11
287,2130,I11
1526,927,I11
2163,-176,I11
1133,649,I11
-114,1985,I11
602,1709,I11
1954,342,I11
1852,158,I11
459,1335,I11
0,2078,I11
1189,1099,I11
2082,-184,I11
1272,476,I11
-84,1828,I11
463,1861,I11
1849,461,I11
2080,-78,I11
639,1014,I11
-148,2024,I11
944,1261,I11
2055,-124,I11
1490,275,I11
105,1600,I11
324,1925,I11
1681,447,I11
2111,-525,I11
818,330,I11
-186,1556,I11
753,896,I11
2112,-820,I11
1752,-912,I11
292,304,I11
170,868,I11
1507,-640,I11
2150,-1957,I11
1090,-1236,I11
-201,167,I11
529,-283,I11
1920,-1939,I11
1845,-2194,I11
472,-984,I11
4,-114,I11
1234,-1379,I11
2065,-2775,I11
1266,-2161,I11
-58,-739,I11
450,-729,I11
1829,-2291,I11
2020,-2847,I11
641,-1679,I11
-203,-432,I11
850,-1310,I11
1936,-2743,I11
1498,-2356,I11
193,-968,I11
264,-463,I11
1564,-1906,I11
2002,-2820,I11
908,-1884,I11
-267,-442,I11
524,-937,I11
1805,-2431,I11
1697,-2463,I11
352,-1151,I11
-55,-291,I11
1152,-1538,I11
1928,-2817,I11
1177,-2166,I11
-106,-750,I11
413,-729,I11
1725,-2189,I11
1884,-2713,I11
598,-1578,I11
-207,-373,I11
825,-1201,I11
1932,-2621,I11
1548,-2292,I11
235,-918,I11
262,-397,I11
1560,-1841,I11
2035,-2831,I11
982,-1940,I11
-214,-535,I11
515,-943,I11
1784,-2407,I11
1749,-2516,I11
451,-1262,I11
-8,-360,I11
1171,-1537,I11
1982,-2843,I11
1299,-2230,I11
44,-817,I11
492,-679,I11
1814,-2165,I11
2023,-2775,I11
707,-1657,I11
-217,-357,I11
768,-1126,I11
1939,-2559,I11
1595,-2284,I11
253,-902,I11
208,-310,I11
1496,-1756,I11
2035,-2816,I11
1012,-1942,I11
-187,-517,I11
540,-886,I11
1831,-2371,I11
1816,-2549,I11
500,-1294,I11
-28,-344,I11
1110,-1475,I11
1963,-2803,I11
1307,-2200,I11
50,-805,I11
462,-600,I11
1787,-2099,I11
2034,-2749,I11
740,-1658,I11
-212,-333,I11
750,-1058,I11
1965,-2513,I11
1665,-2298,I11
351,-947,I11
235,-314,I11
1474,-1744,I11
2027,-2779,I11
1070,-1773,I11
-71,-313,I11
643,-495,I11
1905,-1562,I11
1905,-1378,I11
610,83,I11
84,1084,I11
1242,213,I11
2142,-748,I11
1458,192,I11
110,1668,I11
451,1903,I11
1791,547,I11
2119,-145,I11
744,906,I11
-184,2057,I11
838,1439,I11
2077,79,I11
1612,396,I11
180,1715,I11
257,2138,I11
1602,806,I11
2160,-175,I11
1012,768,I11
-188,2113,I11
600,1755,I11
1935,393,I11
1738,346,I11
351,1555,I11
62,2198,I11
1269,1126,I11
2034,-89,I11
1124,648,I11
-180,1947,I11
429,1819,I11
1781,444,I11
1919,6,I11
499,1170,I11
-122,2066,I11
1020,1226,I11
2040,-77,I11
1401,452,I11
39,1764,I11
358,2009,I11
1729,599,I11
2111,-202,I11
764,797,I11
-154,1911,I11
812,1258,I11
2075,-287,I11
1677,-287,I11
282,904,I11
247,1374,I11
1566,-141,I11
2162,-1477,I11
1086,-861,I11
-149,417,I11
594,-59,I11
1951,-1787,I11
1847,-2129,I11
488,-973,I11
28,-148,I11
1249,-1413,I11
2063,-2790,I11
1302,-2183,I11
16,-789,I11
523,-785,I11
1853,-2291,I11
2003,-2792,I11
682,-1638,I11
-145,-418,I11
888,-1264,I11
1975,-2679,I11
1551,-2314,I11
235,-921,I11
269,-396,I11
1535,-1817,I11
1996,-2771,I11
949,-1862,I11
-234,-448,I11
519,-883,I11
1796,-2361,I11
1714,-2434,I11
398,-1148,I11
-30,-272,I11
1153,-1475,I11
1963,-2792,I11
1246,-2156,I11
-48,-739,I11
457,-658,I11
1787,-2149,I11
1970,-2727,I11
677,-1611,I11
-175,-370,I11
819,-1155,I11
1963,-2584,I11
1621,-2284,I11
323,-913,I11
297,-358,I11
1561,-1790,I11
2062,-2823,I11
1050,-1940,I11
-118,-538,I11
584,-898,I11
1853,-2358,I11
1844,-2521,I11
526,-1263,I11
0,-332,I11
1176,-1480,I11
2015,-2813,I11
1332,-2190,I11
56,-783,I11
445,-590,I11
1795,-2115,I11
2036,-2772,I11
694,-1658,I11
-234,-344,I11
757,-1075,I11
1943,-2206,I11
1621,-1598,I11
349,-64,I11
305,548,I11
1562,-594,I11
2103,-1237,I11
1102,-44,I11
-77,1512,I11
680,1255,I11
1970,123,I11
1886,54,I11
475,1275,I11
-3,2077,I11
1208,1106,I11
2105,-202,I11
1303,436,I11
-74,1818,I11
448,1891,I11
1826,501,I11
2086,-92,I11
672,1017,I11
-116,2031,I11
935,1318,I11
2057,-19,I11
1503,416,I11
113,1743,I11
306,2069,I11
1622,714,I11
2074,-147,I11
845,844,I11
-199,2084,I11
697,1613,I11
2033,245,I11
1735,330,I11
337,1587,I11
191,2148,I11
1435,1006,I11
2129,-134,I11
1140,630,I11
-138,1919,I11
507,1720,I11
1839,381,I11
1863,100,I11
497,1259,I11
-10,2061,I11
1132,1148,I11
2073,-137,I11
1354,444,I11
25,1771,I11
477,1946,I11
1857,569,I11
2149,-91,I11
741,970,I11
-121,2034,I11
919,1367,I11
2115,14,I11
1589,377,I11
144,1766,I11
243,2182,I11
1568,833,I11
2091,-102,I11
904,841,I11
-219,2141,I11
627,1702,I11
1959,328,I11
1716,354,I11
345,1570,I11
139,2148,I11
1367,1045,I11
2098,-147,I11
1170,584,I11
-115,1894,I11
494,1766,I11
1810,444,I11
1897,86,I11
517,1210,I11
-68,2060,I11
1057,1196,I11
2048,-101,I11
1367,461,I11
17,1796,I11
410,2013,I11
1783,599,I11
2145,-127,I11
769,908,I11
-144,2024,I11
834,1430,I11
2079,83,I11
1622,358,I11
209,1683,I11
234,2127,I11
1524,833,I11
2096,-150,I11
969,776,I11
-225,2138,I11
584,1773,I11
1940,389,I11
