X,Y,Label
529,1740,I5
1811,436,I5
1835,208,I5
509,1245,I5
0,2121,I5
1063,1193,I5
2074,-61,I5
1343,470,I5
52,1757,I5
483,1956,I5
1761,605,I5
2113,-2,I5
766,931,I5
-35,2054,I5
911,1333,I5
2138,6,I5
1564,352,I5
153,1656,I5
298,2109,I5
1558,744,I5
2151,-131,I5
942,719,I5
-112,2047,I5
646,1586,I5
1930,291,I5
1660,353,I5
392,1453,I5
221,2093,I5
1251,1054,I5
2018,-13,I5
1107,646,I5
-82,1874,I5
451,1749,I5
1691,536,I5
1853,244,I5
582,1233,I5
-8,2167,I5
947,1378,I5
2046,104,I5
1398,582,I5
106,1821,I5
381,2147,I5
1606,888,I5
2062,147,I5
797,990,I5
-130,2194,I5
671,1699,I5
1928,444,I5
1574,627,I5
298,1765,I5
246,2317,I5
1356,1188,I5
2084,138,I5
1103,801,I5
-70,2026,I5
511,1818,I5
1751,563,I5
1774,334,I5
504,1344,I5
30,2179,I5
984,1321,I5
1997,101,I5
1284,624,I5
14,1895,I5
399,2135,I5
1639,852,I5
2031,206,I5
748,1107,I5
-100,2227,I5
736,1645,I5
2004,374,I5
1606,618,I5
332,1786,I5
349,2267,I5
1478,1063,I5
2124,112,I5
1092,838,I5
-49,2040,I5
585,1772,I5
1833,539,I5
1743,417,I5
469,1463,I5
65,2226,I5
1089,1286,I5
2027,97,I5
1249,645,I5
-26,1883,I5
469,2003,I5
1728,697,I5
2041,150,I5
731,1077,I5
-58,2137,I5
849,1489,I5
2059,241,I5
1558,566,I5
264,1752,I5
400,2184,I5
1537,956,I5
2115,106,I5
980,906,I5
-84,2174,I5
663,1767,I5
1951,457,I5
1692,464,I5
379,1593,I5
120,2299,I5
1186,1270,I5
2054,98,I5
1151,728,I5
-103,2000,I5
428,1928,I5
1670,662,I5
1864,296,I5
604,1244,I5
-6,2183,I5
943,1412,I5
2049,160,I5
1415,632,I5
114,1869,I5
394,2161,I5
1649,866,I5
2121,137,I5
850,1017,I5
-111,2250,I5
666,1773,I5
1923,534,I5
1583,694,I5
296,1833,I5
246,2389,I5
1343,1258,I5
2055,202,I5
1081,860,I5
-92,2063,I5
514,1845,I5
1802,557,I5
1857,264,I5
571,1245,I5
97,2085,I5
1071,1221,I5
2084,19,I5
1404,562,I5
137,1792,I5
509,2034,I5
1749,763,I5
2108,107,I5
851,994,I5
13,2133,I5
877,1532,I5
2148,243,I5
1709,471,I5
376,1668,I5
384,2182,I5
1566,954,I5
2201,5,I5
1104,801,I5
-56,2108,I5
649,1742,I5
1947,429,I5
1761,335,I5
422,1448,I5
83,2186,I5
1174,1178,I5
2065,-48,I5
1231,565,I5
-34,1820,I5
445,1816,I5
1702,546,I5
1935,90,I5
605,1089,I5
-70,2080,I5
900,1329,I5
2041,82,I5
1441,516,I5
97,1748,I5
333,2118,I5
1623,806,I5
2125,3,I5
831,916,I5
-120,2164,I5
723,1643,I5
2039,326,I5
1688,436,I5
344,1626,I5
258,2218,I5
1427,1050,I5
2143,16,I5
1131,742,I5
-65,2002,I5
570,1727,I5
1867,429,I5
1832,220,I5
515,1271,I5
69,2101,I5
1127,1150,I5
2086,-124,I5
1342,405,I5
70,1665,I5
542,1812,I5
1810,514,I5
2122,-69,I5
803,861,I5
10,1955,I5
939,1242,I5
2144,-42,I5
1616,345,I5
243,1613,I5
344,2068,I5
1572,773,I5
2145,-111,I5
991,715,I5
-88,2023,I5
649,1593,I5
1933,322,I5
1668,373,I5
350,1498,I5
159,2160,I5
1257,1113,I5
2048,5,I5
1119,685,I5
-136,1969,I5
458,1846,I5
1752,594,I5
1900,292,I5
607,1284,I5
25,2213,I5
980,1431,I5
2065,199,I5
1414,697,I5
139,1936,I5
437,2228,I5
1623,986,I5
2054,274,I5
781,1111,I5
-129,2305,I5
663,1822,I5
1896,560,I5
1557,711,I5
280,1840,I5
207,2380,I5
1323,1255,I5
2041,220,I5
1053,890,I5
-104,2126,I5
467,1913,I5
1721,655,I5
1767,418,I5
486,1428,I5
-5,2253,I5
992,1391,I5
1987,193,I5
1295,711,I5
40,1954,I5
439,2167,I5
1718,893,I5
2099,254,I5
799,1178,I5
-32,2296,I5
871,1694,I5
2151,418,I5
1688,677,I5
366,1867,I5
394,2348,I5
1567,1126,I5
2185,196,I5
1126,950,I5
13,2176,I5
655,1854,I5
1908,601,I5
1752,523,I5
474,1580,I5
134,2310,I5
1142,1380,I5
2028,211,I5
1239,764,I5
-13,1971,I5
446,2049,I5
1688,812,I5
1951,314,I5
678,1226,I5
-24,2235,I5
870,1576,I5
2078,328,I5
1567,686,I5
281,1888,I5
442,2307,I5
1649,1086,I5
2215,240,I5
1086,1018,I5
28,2233,I5
722,1873,I5
1947,636,I5
1730,641,I5
451,1724,I5
199,2387,I5
1214,1409,I5
2034,243,I5
1199,831,I5
-45,2058,I5
471,2050,I5
1723,798,I5
1957,363,I5
673,1260,I5
37,2210,I5
957,1438,I5
2092,136,I5
1515,553,I5
202,1769,I5
447,2118,I5
1674,819,I5
2173,3,I5
893,868,I5
-76,2144,I5
745,1623,I5
2089,312,I5
1752,453,I5
407,1654,I5
282,2254,I5
1429,1091,I5
2171,14,I5
1157,745,I5
-41,2018,I5
585,1749,I5
1879,450,I5
1827,264,I5
475,1309,I5
15,2129,I5
1071,1213,I5
2052,4,I5
1285,563,I5
6,1821,I5
484,1932,I5
1779,606,I5
2090,46,I5
760,1017,I5
-15,2113,I5
919,1406,I5
2138,85,I5
1608,420,I5
265,1679,I5
403,2118,I5
1611,857,I5
2160,5,I5
950,883,I5
-67,2179,I5
740,1692,I5
2066,358,I5
1761,435,I5
390,1604,I5
213,2257,I5
1343,1139,I5
2136,9,I5
1160,728,I5
-86,1998,I5
511,1750,I5
1814,428,I5
1857,163,I5
516,1169,I5
46,2036,I5
1101,1110,I5
2126,-158,I5
1423,351,I5
142,1563,I5
541,1781,I5
1770,511,I5
2123,-81,I5
845,826,I5
36,1980,I5
893,1349,I5
2121,109,I5
1665,391,I5
340,1606,I5
403,2122,I5
1574,887,I5
2210,-14,I5
1100,793,I5
-29,2078,I5
661,1730,I5
1928,480,I5
1721,444,I5
396,1571,I5
91,2319,I5
1152,1333,I5
2038,157,I5
1174,781,I5
-79,2026,I5
460,2026,I5
1718,764,I5
1963,325,I5
688,1262,I5
29,2240,I5
944,1513,I5
2079,275,I5
1507,694,I5
229,1878,I5
465,2226,I5
1627,1016,I5
2134,226,I5
950,1026,I5
-47,2269,I5
712,1852,I5
1960,616,I5
1683,689,I5
410,1803,I5
255,2417,I5
1295,1387,I5
2079,262,I5
1183,905,I5
-31,2139,I5
544,2007,I5
1756,756,I5
1899,408,I5
603,1377,I5
22,2270,I5
950,1501,I5
2039,261,I5
1407,760,I5
117,1971,I5
412,2256,I5
1595,1025,I5
2064,299,I5
850,1142,I5
-34,2324,I5
757,1857,I5
1995,622,I5
1663,754,I5
377,1868,I5
270,2414,I5
1348,1321,I5
2074,263,I5
1111,929,I5
-87,2161,I5
470,1955,I5
1719,683,I5
1774,425,I5
496,1451,I5
10,2287,I5
1009,1433,I5
2034,209,I5
1348,722,I5
66,1951,I5
449,2187,I5
1697,929,I5
2081,289,I5
802,1176,I5
-48,2287,I5
795,1717,I5
2042,463,I5
1628,694,I5
319,1875,I5
315,2373,I5
1428,1186,I5
2080,221,I5
1051,942,I5
-81,2145,I5
543,1872,I5
1774,635,I5
1678,517,I5
408,1549,I5
22,2299,I5
1051,1382,I5
1995,181,I5
1222,731,I5
-65,1977,I5
394,2106,I5
1653,839,I5
1982,281,I5
709,1180,I5
-59,2234,I5
808,1597,I5
2027,366,I5
1548,713,I5
261,1903,I5
382,2315,I5
1549,1094,I5
2126,212,I5
1005,996,I5
-70,2199,I5
605,1854,I5
1861,606,I5
1653,555,I5
336,1624,I5
50,2314,I5
1092,1349,I5
1952,182,I5
1125,777,I5
-91,1997,I5
410,2025,I5
1649,774,I5
1907,333,I5
623,1256,I5
-20,2226,I5
889,1532,I5
2043,298,I5
1478,731,I5
173,1940,I5
363,2300,I5
1556,1070,I5
2093,261,I5
909,1048,I5
-90,2283,I5
632,1864,I5
1873,594,I5
1612,619,I5
334,1699,I5
148,2317,I5
1189,1265,I5
1988,109,I5
1108,705,I5
-92,1916,I5
472,1790,I5
1737,501,I5
1932,123,I5
658,1066,I5
58,1983,I5
1015,1187,I5
2122,-53,I5
1516,422,I5
214,1651,I5
476,1978,I5
1674,747,I5
2126,28,I5
845,880,I5
-82,2112,I5
766,1584,I5
2050,284,I5
1685,438,I5
329,1635,I5
256,2216,I5
1417,1045,I5
2146,-9,I5
1145,712,I5
-56,2026,I5
562,1769,I5
1849,481,I5
1811,299,I5
485,1346,I5
80,2158,I5
1114,1212,I5
2076,-21,I5
1311,543,I5
32,1787,I5
510,1900,I5
1805,577,I5
2113,5,I5
766,979,I5
-1,2070,I5
950,1339,I5
2170,23,I5
1591,424,I5
215,1711,I5
347,2173,I5
1611,839,I5
2160,-17,I5
920,877,I5
-97,2180,I5
730,1656,I5
2067,318,I5
1740,432,I5
406,1589,I5
252,2190,I5
1407,1062,I5
2148,-26,I5
1176,679,I5
-39,1939,I5
551,1698,I5
1846,429,I5
1853,201,I5
534,1228,I5
60,2075,I5
1107,1185,I5
2100,-33,I5
1408,490,I5
137,1705,I5
524,1933,I5
1783,688,I5
2119,66,I5
821,973,I5
-1,2095,I5
894,1455,I5
2142,159,I5
1695,425,I5
354,1664,I5
396,2180,I5
1590,914,I5
2220,-76,I5
1118,690,I5
-18,1970,I5
686,1590,I5
1945,289,I5
1730,228,I5
409,1316,I5
97,2038,I5
1175,1004,I5
2049,-216,I5
1216,362,I5
-31,1641,I5
478,1616,I5
1749,314,I5
1981,-128,I5
706,811,I5
26,1805,I5
957,1023,I5
2079,-229,I5
1522,203,I5
216,1452,I5
437,1819,I5
1668,555,I5
2162,-211,I5
947,627,I5
-51,1929,I5
737,1450,I5
2001,197,I5
1712,305,I5
405,1446,I5
243,2095,I5
1301,1021,I5
2066,-42,I5
1113,636,I5
-83,1895,I5
519,1718,I5
1747,503,I5
1857,246,I5
571,1239,I5
13,2157,I5
992,1338,I5
2063,105,I5
1401,615,I5
135,1867,I5
460,2154,I5
1671,883,I5
2103,174,I5
837,1051,I5
-49,2237,I5
776,1687,I5
2025,426,I5
1638,620,I5
342,1783,I5
304,2299,I5
1413,1131,I5
2089,138,I5
1089,851,I5
-83,2054,I5
503,1815,I5
1736,588,I5
1702,397,I5
431,1417,I5
-9,2208,I5
990,1302,I5
1967,82,I5
1181,653,I5
-129,1915,I5
322,2110,I5
1585,823,I5
1949,224,I5
657,1160,I5
-149,2253,I5
719,1631,I5
1975,384,I5
1522,692,I5
279,1834,I5
389,2263,I5
1513,1056,I5
2124,154,I5
1053,914,I5
-42,2131,I5
611,1833,I5
1859,599,I5
1688,528,I5
414,1585,I5
73,2318,I5
1095,1374,I5
1999,184,I5
1187,746,I5
-55,1965,I5
456,2012,I5
1723,719,I5
2004,228,I5
713,1153,I5
-26,2177,I5
877,1503,I5
2055,239,I5
1522,612,I5
235,1845,I5
382,2242,I5
1558,996,I5
2102,171,I5
917,975,I5
-112,2246,I5
629,1844,I5
1897,574,I5
1647,609,I5
355,1726,I5
140,2357,I5
1201,1334,I5
2009,199,I5
1110,815,I5
-101,2033,I5
458,1934,I5
1700,656,I5
1897,249,I5
627,1167,I5
9,2091,I5
947,1320,I5
2054,57,I5
1432,494,I5
153,1721,I5
452,2046,I5
1661,751,I5
2143,9,I5
836,910,I5
-97,2165,I5
771,1593,I5
2101,235,I5
1699,389,I5
329,1630,I5
272,2202,I5
1439,1006,I5
2167,-35,I5
1138,697,I5
-46,1958,I5
586,1683,I5
1879,408,I5
1796,281,I5
506,1336,I5
119,2111,I5
1152,1173,I5
2083,-12,I5
1331,550,I5
73,1775,I5
539,1927,I5
1789,644,I5
2070,110,I5
787,1016,I5
26,2093,I5
932,1437,I5
2133,163,I5
1648,498,I5
344,1689,I5
441,2153,I5
1636,895,I5
2208,0,I5
1031,816,I5
-40,2115,I5
710,1681,I5
1998,323,I5
1747,285,I5
400,1384,I5
148,2093,I5
1261,1027,I5
2091,-184,I5
1211,414,I5
-1,1629,I5
540,1513,I5
1791,231,I5
1971,-97,I5
655,930,I5
62,1880,I5
1048,1032,I5
2125,-237,I5
1476,283,I5
163,1569,I5
423,1918,I5
1657,655,I5
2109,-54,I5
820,824,I5
-64,2045,I5
772,1486,I5
2023,215,I5
1633,438,I5
302,1646,I5
267,2216,I5
1428,1050,I5
2136,42,I5
1107,793,I5
-84,2082,I5
532,1803,I5
1804,548,I5
1748,432,I5
443,1489,I5
59,2267,I5
1062,1348,I5
2030,139,I5
1261,697,I5
-15,1958,I5
447,2096,I5
1699,841,I5
2015,282,I5
709,1203,I5
-37,2260,I5
838,1621,I5
2063,378,I5
1564,714,I5
251,1918,I5
356,2332,I5
1530,1110,I5
2114,222,I5
1003,1017,I5
-60,2208,I5
599,1888,I5
1832,671,I5
1641,626,I5
384,1663,I5
105,2339,I5
1108,1396,I5
1956,248,I5
1165,803,I5
-47,1989,I5
439,2059,I5
1670,819,I5
1923,325,I5
684,1245,I5
-11,2245,I5
885,1577,I5
2082,336,I5
1575,702,I5
264,1906,I5
418,2298,I5
1589,1060,I5
2141,202,I5
997,976,I5
-67,2209,I5
661,1817,I5
1926,547,I5
1681,554,I5
361,1662,I5
128,2323,I5
1193,1315,I5
2033,178,I5
1147,801,I5
-81,2043,I5
469,1978,I5
1711,725,I5
1910,356,I5
636,1312,I5
25,2246,I5
980,1443,I5
2083,131,I5
1461,563,I5
157,1774,I5
411,2106,I5
1654,787,I5
2135,-9,I5
841,844,I5
-106,2066,I5
740,1504,I5
2059,197,I5
1676,379,I5
327,1574,I5
257,2158,I5
1404,968,I5
2105,-45,I5
1060,713,I5
-148,1991,I5
479,1702,I5
1766,437,I5
1716,285,I5
416,1339,I5
-4,2143,I5
1057,1211,I5
2029,-6,I5
1231,575,I5
-58,1853,I5
434,1946,I5
1745,632,I5
2049,69,I5
677,1047,I5
-90,2130,I5
857,1405,I5
2055,81,I5
1504,428,I5
175,1680,I5
341,2085,I5
1571,809,I5
2100,-17,I5
877,829,I5
-125,2115,I5
656,1650,I5
1967,345,I5
1669,440,I5
336,1596,I5
172,2217,I5
1291,1127,I5
2071,8,I5
1111,666,I5
-103,1951,I5
495,1738,I5
1761,447,I5
1850,144,I5
559,1112,I5
36,2017,I5
1021,1173,I5
2070,-80,I5
1408,410,I5
144,1649,I5
482,1906,I5
1704,629,I5
2105,-54,I5
824,826,I5
-47,2018,I5
800,1430,I5
2069,112,I5
1655,336,I5
330,1505,I5
308,2040,I5
1463,833,I5
2131,-131,I5
1089,615,I5
-84,1893,I5
545,1601,I5
1788,337,I5
1688,236,I5
394,1264,I5
19,2078,I5
1043,1117,I5
1988,-107,I5
1224,450,I5
-33,1708,I5
435,1837,I5
1690,576,I5
2004,60,I5
699,1011,I5
-51,2102,I5
822,1450,I5
2044,226,I5
1555,595,I5
230,1809,I5
359,2243,I5
1533,1005,I5
2109,141,I5
1003,904,I5
-54,2131,I5
632,1766,I5
1884,513,I5
1655,497,I5
351,1582,I5
102,2265,I5
1112,1280,I5
1969,130,I5
1147,702,I5
-91,1952,I5
406,1948,I5
1671,682,I5
1908,253,I5
648,1219,I5
9,2197,I5
939,1462,I5
2102,180,I5
1516,612,I5
183,1852,I5
384,2205,I5
1635,932,I5
2140,152,I5
901,1009,I5
-99,2244,I5
679,1771,I5
1954,489,I5
1642,613,I5
321,1760,I5
200,2365,I5
1306,1260,I5
2060,159,I5
1111,820,I5
-76,2040,I5
518,1852,I5
1768,608,I5
1845,326,I5
555,1330,I5
58,2185,I5
1036,1333,I5
2073,113,I5
1393,631,I5
115,1882,I5
471,2139,I5
1698,882,I5
2102,194,I5
857,1075,I5
0,2215,I5
843,1646,I5
2094,398,I5
1704,634,I5
402,1813,I5
384,2312,I5
1514,1124,I5
2182,124,I5
1149,869,I5
-14,2126,I5
605,1848,I5
1844,593,I5
1760,442,I5
450,1489,I5
75,2256,I5
1117,1317,I5
2058,114,I5
1305,689,I5
30,1921,I5
477,2043,I5
1735,776,I5
2057,240,I5
765,1185,I5
27,2227,I5
922,1547,I5
2124,273,I5
1593,650,I5
263,1879,I5
393,2308,I5
1586,1040,I5
2165,140,I5
1029,916,I5
-22,2159,I5
667,1774,I5
1907,513,I5
1688,518,I5
427,1544,I5
197,2186,I5
1242,1170,I5
2065,-6,I5
1179,579,I5
-58,1828,I5
485,1728,I5
1778,429,I5
2002,26,I5
673,1026,I5
28,2013,I5
992,1219,I5
2125,-60,I5
1485,439,I5
185,1744,I5
433,2080,I5
1672,813,I5
2127,87,I5
850,977,I5
-48,2185,I5
825,1636,I5
2131,332,I5
1753,518,I5
435,1687,I5
372,2240,I5
1567,1054,I5
2259,28,I5
1240,744,I5
42,2041,I5
668,1736,I5
1952,437,I5
1867,282,I5
530,1336,I5
112,2151,I5
1155,1212,I5
2087,-5,I5
1326,560,I5
50,1842,I5
540,1936,I5
1820,659,I5
2100,136,I5
778,1073,I5
42,2129,I5
988,1414,I5
2195,113,I5
1678,452,I5
346,1698,I5
495,2109,I5
1691,847,I5
2231,-9,I5
1018,829,I5
3,2123,I5
808,1634,I5
2107,307,I5
1799,390,I5
413,1587,I5
224,2231,I5
1357,1129,I5
2146,-18,I5
1203,627,I5
-10,1908,I5
549,1715,I5
1821,447,I5
1902,191,I5
597,1191,I5
97,2059,I5
1098,1197,I5
2111,-39,I5
1420,481,I5
122,1749,I5
488,2000,I5
1756,719,I5
2132,45,I5
821,924,I5
-31,2080,I5
846,1454,I5
2124,129,I5
1671,359,I5
322,1560,I5
372,2085,I5
1553,826,I5
2187,-107,I5
1104,683,I5
-33,1960,I5
633,1616,I5
1887,346,I5
1710,285,I5
398,1352,I5
85,2105,I5
1097,1121,I5
1979,-69,I5
1147,520,I5
-103,1778,I5
393,1826,I5
1660,570,I5
1930,129,I5
630,1107,I5
-47,2148,I5
867,1440,I5
2045,225,I5
1492,669,I5
217,1871,I5
382,2253,I5
1589,1020,I5
2121,216,I5
952,1027,I5
-45,2257,I5
701,1847,I5
1948,613,I5
1691,645,I5
411,1732,I5
221,2370,I5
1310,1324,I5
2105,216,I5
1206,850,I5
-14,2089,I5
533,1986,I5
1776,721,I5
1950,357,I5
651,1334,I5
58,2253,I5
992,1471,I5
2071,235,I5
1453,705,I5
147,1921,I5
423,2208,I5
1638,943,I5
2093,208,I5
827,1087,I5
-92,2275,I5
709,1778,I5
1969,524,I5
1613,686,I5
302,1850,I5
247,2405,I5
1367,1269,I5
2083,238,I5
1106,943,I5
-75,2166,I5
536,1936,I5
1801,661,I5
1812,439,I5
517,1464,I5
68,2266,I5
1076,1386,I5
2068,179,I5
1353,716,I5
69,1968,I5
480,2171,I5
1743,888,I5
2103,291,I5
808,1211,I5
11,2306,I5
884,1694,I5
2136,416,I5
1660,704,I5
330,1917,I5
400,2370,I5
1590,1111,I5
2190,220,I5
1080,1011,I5
-20,2239,I5
653,1901,I5
1904,644,I5
1693,605,I5
397,1693,I5
112,2382,I5
1164,1406,I5
2027,247,I5
1197,814,I5
-44,2031,I5
443,2047,I5
1691,787,I5
1946,333,I5
668,1288,I5
-7,2254,I5
899,1538,I5
2039,281,I5
1471,691,I5
143,1916,I5
349,2276,I5
1569,974,I5
2095,-16,I5
860,642,I5
-128,1884,I5
680,1268,I5
1985,-342,I5
1688,-522,I5
395,473,I5
242,1086,I5
240,2208,I5
467,1310,I5
17,2141,I5
1064,1191,I5
2038,-50,I5
1261,498,I5
-24,1766,I5
431,1900,I5
1721,606,I5
2030,52,I5
697,1012,I5
-71,2077,I5
870,1372,I5
2089,77,I5
1556,443,I5
205,1730,I5
354,2174,I5
1605,848,I5
2152,-15,I5
953,848,I5
-86,2166,I5
726,1685,I5
2040,353,I5
1746,437,I5
399,1572,I5
213,2214,I5
1334,1101,I5
2115,-2,I5
1151,674,I5
-96,1946,I5
481,1711,I5
1762,417,I5
1817,148,I5
470,1163,I5
-58,2050,I5
984,1161,I5
2020,-97,I5
1287,464,I5
-22,1763,I5
397,1997,I5
1712,684,I5
2077,55,I5
734,1007,I5
-92,2154,I5
845,1503,I5
2115,189,I5
1624,473,I5
277,1695,I5
359,2161,I5
1547,869,I5
2146,-18,I5
993,818,I5
-74,2115,I5
699,1703,I5
1994,374,I5
1735,368,I5
371,1524,I5
133,2209,I5
1249,1158,I5
2088,-14,I5
1185,633,I5
-59,1908,I5
480,1793,I5
1753,499,I5
1908,144,I5
597,1159,I5
46,2091,I5
1036,1249,I5
2112,-41,I5
1448,457,I5
129,1706,I5
429,1998,I5
1700,710,I5
2121,-7,I5
804,905,I5
-86,2100,I5
778,1498,I5
2090,179,I5
1638,412,I5
266,1652,I5
264,2190,I5
1465,932,I5
2141,-50,I5
1040,753,I5
-123,2074,I5
545,1744,I5
1837,452,I5
1671,370,I5
358,1479,I5
46,2219,I5
1120,1225,I5
2018,26,I5
1176,614,I5
-77,1883,I5
459,1860,I5
1781,534,I5
2031,68,I5
681,1075,I5
14,2075,I5
985,1289,I5
2133,-1,I5
1491,458,I5
128,1759,I5
400,2111,I5
1673,792,I5
2144,29,I5
837,955,I5
-89,2191,I5
798,1597,I5
2154,251,I5
1743,411,I5
398,1621,I5
360,2172,I5
1530,954,I5
2221,-68,I5
1134,710,I5
-42,2005,I5
636,1667,I5
1936,368,I5
1779,269,I5
448,1365,I5
85,2152,I5
1190,1163,I5
2103,-79,I5
1251,515,I5
-28,1795,I5
477,1813,I5
1777,501,I5
2022,51,I5
675,1043,I5
-24,2072,I5
934,1295,I5
2072,-2,I5
1460,449,I5
127,1752,I5
359,2111,I5
1638,807,I5
2117,32,I5
803,928,I5
-141,2167,I5
726,1601,I5
2061,263,I5
1663,410,I5
302,1605,I5
245,2173,I5
1454,972,I5
2154,-60,I5
1102,716,I5
-91,1991,I5
565,1661,I5
