X,Y,Label
-1007,-605,H9
-895,-165,H9
287,-1438,H9
775,-2206,H9
-471,-1400,H9
-1563,-93,H9
-871,-543,H9
400,-1846,H9
208,-1870,H9
-1090,-749,H9
-1428,101,H9
-338,-1031,H9
610,-2204,H9
-233,-1665,H9
-1519,-349,H9
-1093,-206,H9
184,-1518,H9
506,-2075,H9
-779,-1144,H9
-1613,127,H9
-750,-559,H9
525,-1855,H9
111,-1626,H9
-1204,-405,H9
-1256,193,H9
-70,-1084,H9
664,-2153,H9
-451,-1443,H9
-1659,-119,H9
-1082,-385,H9
212,-1688,H9
316,-1973,H9
-986,-935,H9
-1554,84,H9
-524,-858,H9
623,-2153,H9
-67,-1657,H9
-1370,-339,H9
-1106,27,H9
223,-1352,H9
736,-2136,H9
-629,-1209,H9
-1693,178,H9
-876,-389,H9
478,-1761,H9
175,-1692,H9
-1171,-491,H9
-1378,243,H9
-220,-985,H9
619,-2156,H9
-361,-1535,H9
-1624,-216,H9
-1073,-326,H9
241,-1665,H9
441,-2104,H9
-880,-1085,H9
-1571,48,H9
-570,-811,H9
692,-2159,H9
108,-1743,H9
-1226,-445,H9
-1088,22,H9
179,-1328,H9
775,-2206,H9
-481,-1350,H9
-1650,34,H9
-898,-456,H9
448,-1830,H9
225,-1848,H9
-1154,-668,H9
-1491,184,H9
-334,-987,H9
626,-2218,H9
-286,-1633,H9
-1611,-272,H9
-1104,-228,H9
192,-1560,H9
470,-2087,H9
-855,-1119,H9
-1627,100,H9
-734,-640,H9
545,-1952,H9
52,-1638,H9
-1283,-368,H9
-1223,168,H9
3,-1140,H9
683,-2120,H9
-506,-1320,H9
-1714,65,H9
-1027,-355,H9
382,-1778,H9
281,-1929,H9
-1126,-781,H9
-1547,148,H9
-429,-959,H9
631,-2257,H9
-176,-1688,H9
-1411,-324,H9
-834,-82,H9
534,-1174,H9
883,-1457,H9
-242,-303,H9
-827,998,H9
241,455,H9
1583,-564,H9
1199,42,H9
36,1476,H9
221,2073,H9
1478,860,H9
2158,-77,H9
1099,699,H9
-118,2020,H9
533,1717,H9
1846,402,H9
1761,267,H9
429,1289,H9
19,2090,H9
1052,1142,H9
1974,-66,H9
1195,471,H9
-54,1679,H9
421,1776,H9
1705,488,H9
1993,-37,H9
697,902,H9
-43,1999,H9
907,1276,H9
2115,-14,H9
1557,383,H9
198,1671,H9
360,2133,H9
1602,842,H9
2151,6,H9
905,880,H9
-115,2203,H9
675,1712,H9
1966,403,H9
1661,455,H9
320,1561,H9
154,2186,H9
1271,1063,H9
2055,-52,H9
1086,620,H9
-99,1847,H9
452,1620,H9
1724,343,H9
1803,78,H9
478,1100,H9
-21,2017,H9
999,1143,H9
2029,-95,H9
1292,441,H9
-10,1685,H9
357,1922,H9
1664,609,H9
2060,-16,H9
742,873,H9
-85,2039,H9
805,1397,H9
2088,13,H9
1605,205,H9
279,1367,H9
355,1877,H9
1579,462,H9
2182,-650,H9
1043,-35,H9
-115,1256,H9
554,761,H9
1864,-825,H9
1640,-1085,H9
247,-94,H9
-149,676,H9
895,-596,H9
1735,-1957,H9
794,-1439,H9
-579,-128,H9
-119,-270,H9
1176,-1770,H9
1373,-2278,H9
-28,-1318,H9
-820,-139,H9
71,-1046,H9
1223,-2393,H9
615,-1960,H9
-756,-650,H9
-642,-181,H9
569,-1543,H9
1062,-2322,H9
-188,-1478,H9
-1290,-83,H9
-537,-608,H9
794,-1983,H9
569,-1963,H9
-755,-795,H9
-1026,29,H9
147,-1201,H9
1010,-2391,H9
109,-1807,H9
-1177,-433,H9
-632,-439,H9
705,-1815,H9
939,-2292,H9
-384,-1298,H9
-1118,-75,H9
-146,-917,H9
1078,-2260,H9
569,-1893,H9
-735,-622,H9
-619,-101,H9
608,-1434,H9
1187,-2340,H9
42,-1577,H9
-1120,-219,H9
-459,-641,H9
815,-1973,H9
695,-2052,H9
-626,-932,H9
-1030,-13,H9
58,-1145,H9
1012,-2387,H9
222,-1847,H9
-1098,-490,H9
-648,-312,H9
681,-1688,H9
1017,-2296,H9
-284,-1364,H9
-1137,-43,H9
-262,-737,H9
987,-2055,H9
609,-1835,H9
-680,-623,H9
-719,14,H9
502,-1322,H9
1179,-2354,H9
96,-1627,H9
-1152,-214,H9
-508,-582,H9
825,-1987,H9
850,-2228,H9
-518,-1113,H9
-1095,-57,H9
-20,-1087,H9
1019,-2374,H9
310,-1874,H9
-992,-532,H9
-614,-243,H9
677,-1605,H9
1078,-2288,H9
-238,-1352,H9
-1194,28,H9
-331,-617,H9
983,-1988,H9
633,-1830,H9
-718,-575,H9
-843,137,H9
374,-1208,H9
1122,-2313,H9
80,-1627,H9
-1194,-230,H9
-568,-521,H9
791,-1947,H9
873,-2241,H9
-512,-1132,H9
-1097,-58,H9
-35,-1071,H9
1039,-2380,H9
366,-1884,H9
-957,-534,H9
-615,-177,H9
684,-1555,H9
1117,-2257,H9
-184,-1365,H9
-1156,-14,H9
-341,-628,H9
963,-1995,H9
662,-1874,H9
-683,-676,H9
-858,69,H9
319,-1256,H9
1097,-2390,H9
106,-1649,H9
-1031,-229,H9
-308,-301,H9
1022,-1357,H9
1167,-1333,H9
16,-106,H9
-415,1035,H9
673,322,H9
1802,-608,H9
1251,204,H9
123,1569,H9
450,1953,H9
1632,760,H9
2132,1,H9
927,812,H9
-93,2116,H9
690,1654,H9
2009,339,H9
1705,427,H9
359,1561,H9
184,2228,H9
1299,1124,H9
2102,-20,H9
1137,633,H9
-83,1904,H9
486,1716,H9
1749,429,H9
1829,152,H9
532,1154,H9
32,2037,H9
1013,1189,H9
2044,-30,H9
1383,479,H9
120,1701,H9
471,1975,H9
1690,731,H9
2091,56,H9
839,894,H9
-35,2062,H9
783,1495,H9
2044,224,H9
1649,430,H9
331,1581,H9
304,2133,H9
1440,934,H9
2125,-59,H9
1087,686,H9
-92,1920,H9
545,1631,H9
1833,343,H9
1757,194,H9
434,1241,H9
29,2064,H9
1087,1102,H9
2026,-113,H9
1249,435,H9
-3,1661,H9
487,1834,H9
1772,540,H9
2063,23,H9
748,982,H9
5,2053,H9
980,1316,H9
2178,19,H9
1582,421,H9
203,1700,H9
352,2152,H9
1605,823,H9
2158,-24,H9
903,825,H9
-139,2134,H9
652,1669,H9
1929,360,H9
1627,451,H9
331,1545,H9
196,2165,H9
1310,1045,H9
2053,-29,H9
1084,631,H9
-88,1876,H9
501,1667,H9
1763,378,H9
1844,125,H9
532,1124,H9
28,2044,H9
1010,1179,H9
2038,-53,H9
1331,459,H9
63,1692,H9
431,1967,H9
1708,673,H9
2114,13,H9
803,884,H9
-59,2053,H9
820,1429,H9
2129,136,H9
1676,411,H9
351,1591,H9
377,2128,H9
1534,876,H9
2152,-68,H9
1062,704,H9
-80,1994,H9
616,1644,H9
1880,362,H9
1674,270,H9
365,1320,H9
43,2090,H9
1100,1087,H9
2002,-102,H9
1196,480,H9
-37,1713,H9
450,1779,H9
1681,521,H9
1935,42,H9
669,980,H9
-15,2010,H9
924,1285,H9
2078,31,H9
1508,430,H9
166,1627,H9
336,2035,H9
1581,732,H9
2129,-103,H9
901,740,H9
-90,2033,H9
684,1565,H9
1954,236,H9
1657,283,H9
342,1393,H9
180,2062,H9
1280,914,H9
2052,-288,H9
1114,258,H9
-106,1452,H9
417,1209,H9
1676,-256,H9
1801,-750,H9
510,105,H9
-63,1041,H9
898,62,H9
1953,-1404,H9
1252,-1033,H9
-100,197,H9
173,510,H9
1421,-955,H9
1834,-1728,H9
521,-878,H9
-454,474,H9
335,-238,H9
1642,-1723,H9
1264,-1593,H9
-64,-459,H9
-215,207,H9
905,-1162,H9
1597,-2265,H9
532,-1623,H9
-755,-267,H9
-243,-626,H9
1030,-2022,H9
1028,-2253,H9
-301,-1223,H9
-925,-151,H9
46,-1149,H9
1099,-2418,H9
420,-1940,H9
-864,-647,H9
-566,-309,H9
690,-1640,H9
1086,-2301,H9
-185,-1423,H9
-1185,-57,H9
-378,-649,H9
922,-2000,H9
635,-1893,H9
-680,-692,H9
-877,81,H9
280,-1209,H9
1073,-2361,H9
122,-1749,H9
-1140,-399,H9
-586,-533,H9
732,-1897,H9
901,-2306,H9
-395,-1311,H9
-1070,-160,H9
-130,-1004,H9
1034,-2278,H9
531,-1886,H9
-717,-663,H9
-567,-197,H9
643,-1481,H9
1171,-2336,H9
29,-1581,H9
-1094,-261,H9
-429,-678,H9
834,-2007,H9
722,-2107,H9
-586,-998,H9
-1018,-63,H9
64,-1186,H9
1007,-2425,H9
224,-1892,H9
-1070,-547,H9
-639,-352,H9
665,-1713,H9
1009,-2324,H9
-281,-1397,H9
-1158,-55,H9
-300,-731,H9
954,-2043,H9
594,-1831,H9
-680,-647,H9
-740,9,H9
478,-1323,H9
1178,-2382,H9
112,-1674,H9
-1127,-286,H9
-510,-603,H9
823,-1985,H9
899,-2261,H9
-442,-1169,H9
-1046,-75,H9
-6,-1072,H9
1051,-2365,H9
383,-1884,H9
-911,-577,H9
-589,-224,H9
701,-1597,H9
1140,-2317,H9
-159,-1422,H9
-1164,-53,H9
-338,-653,H9
952,-2017,H9
663,-1904,H9
-668,-703,H9
-839,65,H9
345,-1242,H9
1127,-2396,H9
140,-1757,H9
-1136,-408,H9
-588,-584,H9
719,-1964,H9
884,-2348,H9
-448,-1308,H9
-1118,-154,H9
-153,-1042,H9
982,-2335,H9
423,-1911,H9
-848,-632,H9
-665,-166,H9
590,-1467,H9
1119,-2284,H9
-71,-1480,H9
-1180,-139,H9
-471,-596,H9
794,-1915,H9
637,-1963,H9
-653,-839,H9
-1007,22,H9
98,-1137,H9
1000,-2347,H9
176,-1797,H9
-1118,-469,H9
-635,-386,H9
688,-1762,H9
987,-2324,H9
-343,-1327,H9
-1173,-31,H9
-260,-778,H9
1021,-2119,H9
597,-1850,H9
-709,-620,H9
-711,-7,H9
539,-1354,H9
1177,-2337,H9
66,-1589,H9
-1149,-211,H9
-475,-617,H9
875,-2033,H9
791,-2199,H9
-581,-1065,H9
-1073,-48,H9
28,-1135,H9
1026,-2406,H9
268,-1881,H9
-1060,-512,H9
-636,-297,H9
665,-1660,H9
1014,-2269,H9
-258,-1358,H9
-1103,-23,H9
-217,-678,H9
1049,-1919,H9
774,-1560,H9
-333,-279,H9
-208,374,H9
995,-649,H9
1700,-1365,H9
799,-395,H9
-234,1064,H9
454,919,H9
1771,-156,H9
1863,-155,H9
587,989,H9
38,1999,H9
1040,1161,H9
2116,-86,H9
1457,406,H9
127,1648,H9
432,1943,H9
1708,636,H9
2127,-45,H9
820,860,H9
-75,2079,H9
791,1488,H9
2080,193,H9
1677,405,H9
330,1621,H9
342,2181,H9
1530,944,H9
2207,-23,H9
1134,739,H9
-21,2014,H9
629,1675,H9
1921,377,H9
1786,268,H9
442,1339,H9
94,2116,H9
1129,1142,H9
2045,-56,H9
1221,517,H9
-36,1758,H9
469,1804,H9
1739,529,H9
1995,61,H9
670,1010,H9
-26,2055,H9
892,1326,H9
2077,48,H9
1511,434,H9
189,1658,H9
365,2068,H9
1585,794,H9
2111,-17,H9
888,802,H9
-100,2084,H9
666,1609,H9
1963,328,H9
1667,387,H9
375,1526,H9
238,2169,H9
1343,1091,H9
2109,-6,H9
1170,646,H9
-38,1896,H9
532,1713,H9
1799,453,H9
1914,164,H9
632,1141,H9
66,2054,H9
1017,1222,H9
2067,-15,H9
1415,478,H9
142,1693,H9
453,1981,H9
1663,737,H9
2073,54,H9
786,886,H9
-95,2101,H9
752,1509,H9
2037,164,H9
1635,296,H9
300,1436,H9
251,1994,H9
1433,681,H9
2125,-496,H9
1080,92,H9
-148,1337,H9
440,959,H9
1712,-545,H9
1608,-912,H9
232,10,H9
-278,847,H9
757,-361,H9
1696,-1842,H9
800,-1407,H9
-665,-119,H9
-329,-78,H9
973,-1623,H9
1276,-2265,H9
-152,-1307,H9
-1040,-46,H9
-152,-899,H9
1072,-2266,H9
537,-1903,H9
-818,-622,H9
-731,-82,H9
555,-1460,H9
1122,-2328,H9
-91,-1513,H9
-1246,-110,H9
-526,-593,H9
810,-1991,H9
620,-2035,H9
-740,-853,H9
-1088,45,H9
63,-1149,H9
979,-2380,H9
89,-1790,H9
-1260,-364,H9
-727,-348,H9
641,-1772,H9
913,-2277,H9
-472,-1239,H9
-1257,8,H9
-239,-869,H9
1032,-2277,H9
479,-1905,H9
-888,-582,H9
-732,-84,H9
581,-1492,H9
1159,-2374,H9
-86,-1523,H9
-1249,-111,H9
-515,-592,H9
803,-1962,H9
612,-1974,H9
-722,-827,H9
-1073,49,H9
48,-1139,H9
936,-2355,H9
43,-1772,H9
-1260,-376,H9
-716,-362,H9
630,-1771,H9
892,-2279,H9
-480,-1260,H9
-1278,12,H9
-296,-823,H9
990,-2199,H9
454,-1840,H9
-892,-534,H9
-767,-26,H9
505,-1415,H9
1106,-2319,H9
-90,-1499,H9
-1266,-88,H9
-532,-563,H9
826,-1964,H9
636,-2022,H9
-726,-844,H9
-1090,56,H9
76,-1141,H9
999,-2393,H9
99,-1791,H9
-1265,-374,H9
-730,-350,H9
629,-1773,H9
897,-2295,H9
-474,-1270,H9
-1256,-17,H9
-291,-841,H9
966,-2207,H9
447,-1846,H9
-889,-556,H9
-763,-37,H9
521,-1418,H9
1112,-2321,H9
-73,-1513,H9
-1252,-114,H9
-552,-568,H9
773,-1951,H9
616,-2024,H9
-737,-878,H9
-1117,24,H9
5,-1139,H9
926,-2379,H9
44,-1791,H9
-1321,-369,H9
-778,-331,H9
602,-1769,H9
914,-2320,H9
-492,-1283,H9
-1305,7,H9
-288,-857,H9
1024,-2280,H9
478,-1927,H9
-875,-618,H9
-745,-88,H9
528,-1478,H9
1127,-2376,H9
-82,-1554,H9
-1258,-135,H9
-537,-602,H9
780,-1969,H9
596,-1998,H9
-742,-835,H9
-1116,67,H9
36,-1124,H9
961,-2356,H9
137,-1739,H9
-1036,-330,H9
-394,-224,H9
963,-1374,H9
1245,-1602,H9
109,-449,H9
-469,816,H9
594,232,H9
1838,-724,H9
1422,-37,H9
254,1350,H9
403,1878,H9
1592,734,H9
2198,-85,H9
1135,714,H9
-28,2004,H9
636,1681,H9
1902,392,H9
1783,278,H9
493,1307,H9
126,2091,H9
1171,1141,H9
2081,-57,H9
1295,474,H9
64,1671,H9
527,1787,H9
1781,513,H9
2062,-1,H9
737,956,H9
2,2023,H9
961,1276,H9
2151,-59,H9
1555,356,H9
191,1638,H9
353,2101,H9
1625,786,H9
2169,-43,H9
931,838,H9
-63,2143,H9
745,1632,H9
2035,325,H9
1714,457,H9
413,1576,H9
287,2198,H9
1395,1088,H9
2144,-1,H9
1159,667,H9
-59,1926,H9
522,1665,H9
1799,392,H9
1832,141,H9
513,1149,H9
9,2032,H9
1032,1098,H9
2057,-203,H9
1344,274,H9
83,1515,H9
479,1728,H9
1738,399,H9
2094,-300,H9
803,542,H9
-13,1688,H9
876,994,H9
2127,-406,H9
1666,-250,H9
343,898,H9
380,1415,H9
1600,-49,H9
2224,-1165,H9
1130,-538,H9
-45,746,H9
649,224,H9
1979,-1369,H9
1797,-1607,H9
488,-589,H9
99,246,H9
1149,-987,H9
1990,-2291,H9
1140,-1760,H9
-174,-434,H9
239,-448,H9
1454,-1840,H9
1636,-2305,H9
282,-1354,H9
-606,-117,H9
192,-937,H9
1352,-2266,H9
869,-1918,H9
-443,-703,H9
-467,-172,H9
698,-1470,H9
1246,-2363,H9
144,-1622,H9
-978,-276,H9
-309,-685,H9
957,-2022,H9
867,-2123,H9
-431,-1027,H9
-871,-67,H9
213,-1171,H9
1174,-2401,H9
441,-1889,H9
-843,-564,H9
-441,-345,H9
837,-1693,H9
1196,-2313,H9
-67,-1417,H9
-950,-67,H9
-74,-757,H9
1213,-2119,H9
835,-1915,H9
-487,-661,H9
-557,26,H9
690,-1343,H9
1400,-2417,H9
323,-1691,H9
-949,-244,H9
-299,-600,H9
1052,-2030,H9
1071,-2261,H9
-276,-1179,H9
-879,-136,H9
131,-1156,H9
1140,-2409,H9
478,-1940,H9
-800,-666,H9
-509,-345,H9
719,-1653,H9
1095,-2314,H9
-170,-1458,H9
-1159,-132,H9
-375,-689,H9
877,-1987,H9
638,-1903,H9
-636,-752,H9
-837,25,H9
309,-1232,H9
1093,-2390,H9
162,-1784,H9
-1062,-443,H9
-493,-530,H9
831,-1903,H9
1025,-2341,H9
-279,-1343,H9
-987,-132,H9
-32,-964,H9
1158,-2285,H9
643,-1887,H9
-618,-627,H9
-494,-125,H9
715,-1435,H9
1264,-2313,H9
132,-1536,H9
-1019,-180,H9
-352,-587,H9
903,-1921,H9
797,-2009,H9
-484,-922,H9
-903,-8,H9
195,-1155,H9
1132,-2397,H9
350,-1854,H9
-966,-507,H9
-496,-356,H9
825,-1756,H9
1169,-2362,H9
-152,-1401,H9
-1018,-53,H9
-126,-764,H9
1118,-2080,H9
748,-1847,H9
-544,-630,H9
-570,0,H9
637,-1341,H9
1295,-2359,H9
209,-1623,H9
-991,-237,H9
-362,-607,H9
973,-2013,H9
983,-2236,H9
-377,-1127,H9
-934,-80,H9
137,-1127,H9
1154,-2386,H9
473,-1890,H9
-770,-576,H9
-380,-274,H9
918,-1598,H9
1302,-2211,H9
152,-1257,H9
-611,88,H9
331,-404,H9
1584,-1407,H9
1315,-923,H9
156,444,H9
194,1166,H9
1342,130,H9
2077,-652,H9
1152,288,H9
-41,1690,H9
497,1580,H9
1732,361,H9
1883,90,H9
600,1080,H9
10,2040,H9
951,1226,H9
2041,-50,H9
1409,439,H9
142,1663,H9
443,1993,H9
1702,731,H9
2155,11,H9
858,868,H9
-49,2085,H9
804,1521,H9
2100,228,H9
1702,430,H9
354,1615,H9
275,2179,H9
1407,1007,H9
2104,-46,H9
1102,661,H9
-72,1910,H9
531,1619,H9
1768,366,H9
1710,188,H9
451,1194,H9
48,1997,H9
1075,1091,H9
2039,-121,H9
1332,405,H9
67,1646,H9
501,1851,H9
1746,612,H9
2085,37,H9
804,950,H9
3,2072,H9
905,1391,H9
2148,79,H9
1627,404,H9
236,1676,H9
332,2158,H9
1544,831,H9
2154,-122,H9
1020,634,H9
-75,1906,H9
638,1401,H9
1942,-146,H9
1723,-418,H9
428,475,H9
140,1159,H9
1196,-99,H9
2021,-1574,H9
1108,-1238,H9
-234,-100,H9
151,-225,H9
1370,-1674,H9
1548,-2189,H9
205,-1286,H9
-604,-120,H9
203,-981,H9
1320,-2312,H9
778,-1928,H9
-538,-685,H9
-467,-188,H9
708,-1498,H9
1234,-2334,H9
70,-1544,H9
-1079,-169,H9
-425,-615,H9
844,-1961,H9
687,-2012,H9
-622,-884,H9
-991,20,H9
119,-1163,H9
1048,-2393,H9
224,-1849,H9
-1073,-495,H9
-586,-400,H9
761,-1800,H9
1069,-2371,H9
-232,-1412,H9
-1040,-110,H9
-136,-851,H9
1124,-2160,H9
730,-1904,H9
-541,-674,H9
-550,-76,H9
654,-1375,H9
1278,-2360,H9
217,-1644,H9
-966,-296,H9
-342,-656,H9
969,-2025,H9
956,-2224,H9
-389,-1118,H9
-926,-101,H9
135,-1139,H9
1156,-2413,H9
473,-1922,H9
-811,-609,H9
-470,-280,H9
805,-1621,H9
1189,-2295,H9
-88,-1410,H9
-1034,-68,H9
-209,-684,H9
1048,-2024,H9
764,-1906,H9
-530,-712,H9
-711,35,H9
463,-1273,H9
1224,-2412,H9
255,-1767,H9
-989,-411,H9
-425,-611,H9
907,-1998,H9
1058,-2359,H9
-262,-1319,H9
-937,-173,H9
50,-1072,H9
1177,-2375,H9
625,-1947,H9
-647,-655,H9
-446,-204,H9
806,-1520,H9
1279,-2314,H9
88,-1492,H9
-1010,-115,H9
-260,-614,H9
1023,-1971,H9
851,-1988,H9
-450,-855,H9
-787,-8,H9
350,-1217,H9
1220,-2435,H9
362,-1857,H9
-935,-503,H9
-408,-507,H9
905,-1889,H9
1159,-2396,H9
-156,-1409,H9
-945,-130,H9
-17,-913,H9
1212,-2249,H9
755,-1922,H9
-535,-671,H9
-470,-108,H9
733,-1413,H9
1322,-2348,H9
234,-1573,H9
-876,-201,H9
-183,-497,H9
1070,-1591,H9
1047,-1428,H9
-64,-199,H9
-325,767,H9
758,-38,H9
1731,-907,H9
1072,-53,H9
-63,1365,H9
456,1640,H9
1745,475,H9
2141,-54,H9
828,910,H9
-62,2150,H9
795,1552,H9
2113,218,H9
1685,453,H9
331,1627,H9
326,2195,H9
1479,980,H9
2137,-3,H9
1056,746,H9
-95,2009,H9
563,1657,H9
1848,364,H9
1701,280,H9
388,1355,H9
50,2143,H9
1127,1166,H9
2055,-74,H9
1225,501,H9
-21,1731,H9
485,1776,H9
1750,516,H9
2017,41,H9
698,966,H9
-2,1991,H9
966,1232,H9
2118,-74,H9
1531,380,H9
189,1657,H9
392,2084,H9
1635,789,H9
2170,-14,H9
917,869,H9
-69,2168,H9
758,1632,H9
2042,297,H9
1704,397,H9
369,1518,H9
290,2111,H9
1424,885,H9
2163,-317,H9
1180,192,H9
-34,1386,H9
573,1000,H9
1837,-582,H9
1868,-1114,H9
532,-299,H9
-39,580,H9
918,-531,H9
1909,-2031,H9
1162,-1687,H9
-210,-448,H9
53,-240,H9
1265,-1657,H9
1615,-2308,H9
298,-1407,H9
-653,-39,H9
170,-774,H9
1438,-2153,H9
1060,-1934,H9
-223,-753,H9
-318,-84,H9
838,-1393,H9
1495,-2427,H9
489,-1758,H9
-686,-416,H9
-90,-747,H9
1188,-2108,H9
1208,-2323,H9
-53,-1280,H9
-611,-201,H9
428,-1216,H9
1475,-2499,H9
855,-2033,H9
-412,-719,H9
-145,-336,H9
1103,-1669,H9
1496,-2358,H9
283,-1530,H9
-743,-193,H9
3,-745,H9
1266,-2095,H9
1023,-2008,H9
-251,-849,H9
-477,-62,H9
650,-1315,H9
1430,-2482,H9
545,-1881,H9
-705,-523,H9
-162,-623,H9
1145,-2019,H9
1294,-2414,H9
51,-1453,H9
-661,-242,H9
297,-1106,H9
1462,-2435,H9
985,-2052,H9
-278,-804,H9
-174,-284,H9
1039,-1584,H9
1573,-2444,H9
476,-1667,H9
-684,-291,H9
-19,-741,H9
1244,-2110,H9
1126,-2178,H9
-154,-1081,H9
-563,-145,H9
468,-1209,H9
1377,-2213,H9
741,-1455,H9
-358,-55,H9
175,192,H9
1431,-820,H9
1706,-1006,H9
561,179,H9
-150,1531,H9
783,1019,H9
2027,15,H9
1679,417,H9
357,1624,H9
290,2209,H9
1440,1041,H9
2127,51,H9
1133,765,H9
-85,2001,H9
534,1750,H9
1809,447,H9
1786,257,H9
475,1262,H9
45,2103,H9
1082,1171,H9
2044,-57,H9
1289,487,H9
9,1724,H9
475,1868,H9
1755,532,H9
2103,-26,H9
772,885,H9
-11,2011,H9
929,1312,H9
2156,15,H9
1619,373,H9
261,1621,H9
387,2090,H9
1613,835,H9
2184,6,H9
951,867,H9
-70,2212,H9
749,1723,H9
2064,371,H9
1747,449,H9
386,1594,H9
206,2253,H9
1316,1152,H9
2105,10,H9
1150,671,H9
-66,1929,H9
514,1687,H9
1772,413,H9
1843,168,H9
539,1154,H9
25,2048,H9
1033,1172,H9
2072,-77,H9
1369,474,H9
72,1714,H9
483,1968,H9
1755,693,H9
2119,66,H9
807,981,H9
-22,2146,H9
891,1506,H9
2175,186,H9
1695,466,H9
331,1682,H9
389,2198,H9
1547,929,H9
2161,2,H9
995,821,H9
-119,2150,H9
616,1748,H9
1935,425,H9
1700,407,H9
374,1493,H9
119,2206,H9
1222,1171,H9
2102,-34,H9
1220,580,H9
6,1809,H9
581,1683,H9
1849,400,H9
2029,37,H9
699,1028,H9
86,2013,H9
1049,1195,H9
2140,-54,H9
1526,415,H9
222,1665,H9
488,2008,H9
1681,760,H9
2128,33,H9
849,892,H9
-48,2116,H9
772,1585,H9
2039,310,H9
1675,448,H9
341,1618,H9
272,2197,H9
1415,1032,H9
2136,-17,H9
1130,673,H9
-61,1934,H9
544,1660,H9
1792,387,H9
1788,200,H9
487,1238,H9
