X,Y,Label
1823,-2300,I10
1912,-2721,I10
657,-1627,I10
-72,-471,I10
915,-1317,I10
1991,-2712,I10
1613,-2345,I10
357,-1024,I10
404,-529,I10
1607,-1874,I10
2153,-2604,I10
1369,-2025,I10
88,-651,I10
629,-671,I10
1942,-2184,I10
2084,-2694,I10
802,-1616,I10
2,-433,I10
999,-1299,I10
2063,-2708,I10
1671,-2355,I10
402,-1036,I10
446,-524,I10
1618,-1884,I10
2076,-2829,I10
1059,-2006,I10
-61,-680,I10
614,-1044,I10
1766,-2381,I10
1766,-2522,I10
565,-1383,I10
72,-466,I10
1099,-1527,I10
1959,-2794,I10
1389,-2267,I10
219,-953,I10
508,-677,I10
1711,-2044,I10
2013,-2740,I10
851,-1784,I10
-183,-455,I10
624,-1002,I10
1778,-2347,I10
1661,-2283,I10
453,-1073,I10
137,-336,I10
1260,-1567,I10
1930,-2709,I10
1201,-2113,I10
38,-828,I10
547,-847,I10
1779,-2213,I10
1909,-2707,I10
699,-1674,I10
-111,-467,I10
828,-1194,I10
1948,-2536,I10
1675,-2286,I10
479,-1001,I10
381,-424,I10
1530,-1713,I10
2036,-2768,I10
1145,-2026,I10
32,-738,I10
652,-985,I10
1851,-2361,I10
1851,-2650,I10
628,-1528,I10
-26,-509,I10
1004,-1430,I10
1975,-2770,I10
1548,-2314,I10
354,-1012,I10
494,-610,I10
1648,-1923,I10
2012,-2764,I10
955,-1893,I10
-121,-597,I10
585,-1003,I10
1731,-2337,I10
1721,-2414,I10
512,-1240,I10
65,-385,I10
1136,-1491,I10
1950,-2743,I10
1342,-2196,I10
168,-890,I10
542,-686,I10
1783,-2053,I10
2027,-2705,I10
819,-1721,I10
-171,-399,I10
668,-987,I10
1821,-2345,I10
1638,-2222,I10
407,-956,I10
179,-270,I10
1328,-1562,I10
1960,-2719,I10
1144,-2041,I10
-43,-713,I10
532,-860,I10
1784,-2283,I10
1862,-2699,I10
610,-1598,I10
-122,-469,I10
862,-1297,I10
1911,-2658,I10
1531,-2292,I10
338,-1000,I10
366,-519,I10
1548,-1844,I10
1987,-2790,I10
999,-1981,I10
-100,-671,I10
564,-1013,I10
1736,-2372,I10
1736,-2545,I10
535,-1395,I10
-14,-457,I10
1051,-1475,I10
1920,-2752,I10
1396,-2247,I10
214,-944,I10
487,-666,I10
1681,-1998,I10
1984,-2719,I10
1892,-2290,I10
1970,-2698,I10
718,-1614,I10
-13,-510,I10
980,-1402,I10
1979,-2753,I10
1551,-2339,I10
313,-1019,I10
375,-555,I10
1564,-1904,I10
1981,-2800,I10
962,-1949,I10
-125,-613,I10
550,-1008,I10
1712,-2351,I10
1712,-2458,I10
509,-1286,I10
41,-405,I10
1129,-1493,I10
1961,-2754,I10
1375,-2213,I10
175,-893,I10
510,-675,I10
1747,-2036,I10
2011,-2703,I10
813,-1732,I10
-179,-425,I10
639,-998,I10
1793,-2364,I10
1630,-2259,I10
416,-1019,I10
148,-323,I10
1274,-1577,I10
1924,-2721,I10
1171,-2091,I10
24,-799,I10
572,-864,I10
1805,-2247,I10
1903,-2695,I10
694,-1634,I10
-87,-469,I10
865,-1253,I10
1955,-2624,I10
1619,-2310,I10
366,-995,I10
354,-455,I10
1535,-1813,I10
2024,-2820,I10
1059,-2003,I10
-62,-673,I10
590,-1003,I10
1813,-2384,I10
1813,-2595,I10
590,-1440,I10
39,-481,I10
1075,-1494,I10
1970,-2799,I10
1435,-2285,I10
229,-976,I10
449,-666,I10
1659,-2015,I10
1971,-2770,I10
841,-1838,I10
-205,-530,I10
551,-1015,I10
1696,-2345,I10
1618,-2336,I10
440,-1143,I10
87,-367,I10
1187,-1544,I10
1906,-2722,I10
1244,-2150,I10
76,-849,I10
558,-778,I10
1814,-2167,I10
1989,-2735,I10
766,-1681,I10
-101,-424,I10
819,-1129,I10
1974,-2510,I10
1709,-2280,I10
431,-965,I10
327,-361,I10
1487,-1708,I10
2033,-2801,I10
1133,-2041,I10
-21,-729,I10
587,-978,I10
1830,-2381,I10
1847,-2678,I10
607,-1540,I10
-20,-508,I10
1001,-1446,I10
1964,-2775,I10
1519,-2312,I10
309,-1008,I10
441,-610,I10
1609,-1940,I10
1969,-2763,I10
937,-1906,I10
-126,-616,I10
580,-1021,I10
1705,-2334,I10
1705,-2411,I10
513,-1262,I10
92,-413,I10
1172,-1506,I10
1976,-2719,I10
1388,-2184,I10
233,-862,I10
590,-663,I10
1912,-2389,I10
1875,-2520,I10
622,-1338,I10
134,-456,I10
1222,-1579,I10
2032,-2831,I10
1422,-2283,I10
194,-935,I10
550,-702,I10
1768,-2066,I10
1994,-2673,I10
807,-1700,I10
-148,-388,I10
702,-996,I10
1867,-2367,I10
1667,-2232,I10
430,-961,I10
234,-291,I10
1370,-1599,I10
2001,-2741,I10
1179,-2065,I10
1,-726,I10
595,-908,I10
1863,-2342,I10
1928,-2730,I10
681,-1601,I10
-58,-487,I10
959,-1378,I10
1998,-2774,I10
1561,-2362,I10
316,-1004,I10
395,-536,I10
1582,-1886,I10
1991,-2794,I10
972,-1923,I10
-137,-608,I10
586,-984,I10
1742,-2335,I10
1742,-2439,I10
526,-1272,I10
44,-408,I10
1095,-1470,I10
1931,-2723,I10
1371,-2193,I10
181,-903,I10
513,-674,I10
1693,-2013,I10
1957,-2683,I10
809,-1746,I10
-160,-459,I10
650,-999,I10
1803,-2355,I10
1657,-2273,I10
435,-1032,I10
158,-310,I10
1276,-1554,I10
1958,-2727,I10
1223,-2117,I10
44,-807,I10
554,-825,I10
1792,-2209,I10
1909,-2695,I10
709,-1640,I10
-93,-462,I10
850,-1232,I10
1956,-2601,I10
1622,-2307,I10
389,-991,I10
335,-430,I10
1533,-1775,I10
2032,-2826,I10
1100,-2035,I10
-29,-730,I10
605,-1012,I10
1800,-2359,I10
1800,-2602,I10
612,-1488,I10
16,-503,I10
1035,-1468,I10
1950,-2776,I10
1473,-2288,I10
301,-988,I10
495,-633,I10
1682,-1973,I10
2031,-2789,I10
948,-1887,I10
-122,-562,I10
629,-1019,I10
1783,-2367,I10
1740,-2400,I10
516,-1199,I10
103,-387,I10
1182,-1533,I10
1945,-2747,I10
1301,-2169,I10
105,-850,I10
543,-697,I10
1756,-2061,I10
1967,-2650,I10
764,-1650,I10
-125,-365,I10
739,-1000,I10
1868,-2345,I10
1682,-2179,I10
483,-945,I10
347,-310,I10
1848,-2445,I10
629,-1309,I10
132,-411,I10
1200,-1489,I10
2024,-2740,I10
1458,-2223,I10
261,-924,I10
577,-667,I10
1788,-2040,I10
2057,-2687,I10
875,-1744,I10
-113,-452,I10
689,-1003,I10
1833,-2337,I10
1687,-2270,I10
468,-1051,I10
192,-324,I10
1275,-1555,I10
1928,-2683,I10
1187,-2081,I10
47,-803,I10
563,-816,I10
1768,-2177,I10
1893,-2667,I10
683,-1624,I10
-99,-434,I10
854,-1193,I10
1972,-2566,I10
1650,-2287,I10
424,-971,I10
356,-402,I10
1552,-1760,I10
2077,-2821,I10
1132,-2027,I10
21,-695,I10
628,-984,I10
1841,-2369,I10
1841,-2613,I10
620,-1442,I10
35,-468,I10
1113,-1468,I10
2007,-2797,I10
1498,-2282,I10
290,-952,I10
493,-611,I10
1724,-1968,I10
2045,-2750,I10
938,-1820,I10
-113,-527,I10
641,-1000,I10
1769,-2326,I10
1699,-2320,I10
518,-1124,I10
157,-346,I10
1235,-1491,I10
1963,-2685,I10
1313,-2122,I10
169,-847,I10
580,-711,I10
1778,-2043,I10
1962,-2631,I10
797,-1642,I10
-98,-379,I10
772,-1015,I10
1897,-2369,I10
1685,-2199,I10
482,-931,I10
315,-287,I10
1476,-1599,I10
2075,-2744,I10
1249,-2046,I10
84,-730,I10
640,-905,I10
1861,-2289,I10
1922,-2682,I10
710,-1580,I10
1,-486,I10
1002,-1370,I10
2026,-2744,I10
1621,-2330,I10
401,-1003,I10
464,-542,I10
1658,-1882,I10
2080,-2820,I10
1068,-1969,I10
-18,-663,I10
648,-1021,I10
1781,-2334,I10
1781,-2478,I10
598,-1332,I10
105,-444,I10
1125,-1460,I10
1962,-2719,I10
1439,-2218,I10
304,-948,I10
560,-687,I10
1731,-1987,I10
2013,-2712,I10
909,-1806,I10
-98,-536,I10
667,-1037,I10
1801,-2369,I10
1714,-2341,I10
508,-1125,I10
172,-355,I10
1256,-1540,I10
1981,-2737,I10
1312,-2144,I10
132,-823,I10
567,-723,I10
1778,-2075,I10
1961,-2636,I10
762,-1634,I10
-94,-393,I10
790,-1078,I10
1947,-2436,I10
1696,-2219,I10
457,-938,I10
317,-335,I10
1486,-1666,I10
2048,-2778,I10
1192,-2046,I10
59,-724,I10
642,-948,I10
1854,-2339,I10
1869,-2659,I10
637,-1542,I10
-11,-492,I10
1020,-1409,I10
