X,Y,Label
843,-716,H7
1276,-1397,H7
-46,-446,H7
-967,867,H7
-63,186,H7
1311,-1221,H7
869,-983,H7
-555,317,H7
-612,933,H7
628,-432,H7
1367,-1460,H7
240,-675,H7
-1008,710,H7
-369,344,H7
974,-1017,H7
887,-1151,H7
-460,-39,H7
-892,844,H7
182,-210,H7
1189,-1483,H7
387,-927,H7
-920,407,H7
-468,537,H7
874,-836,H7
1217,-1421,H7
-157,-417,H7
-982,813,H7
-56,72,H7
1279,-1319,H7
745,-980,H7
-660,339,H7
-573,868,H7
719,-527,H7
1357,-1454,H7
131,-590,H7
-1028,811,H7
-297,333,H7
1096,-1090,H7
848,-1098,H7
-518,88,H7
-822,889,H7
306,-276,H7
1215,-1525,H7
272,-873,H7
-1049,492,H7
-519,409,H7
819,-965,H7
1054,-1386,H7
-312,-337,H7
-1032,776,H7
-54,-75,H7
1164,-1439,H7
536,-955,H7
-826,368,H7
-582,766,H7
745,-627,H7
1290,-1429,H7
-37,-528,H7
-1062,871,H7
-248,301,H7
1142,-1111,H7
818,-978,H7
-577,258,H7
-736,950,H7
445,-280,H7
1253,-1327,H7
233,-522,H7
-939,861,H7
-265,644,H7
1144,-550,H7
1237,-635,H7
-104,777,H7
1171,-625,H7
1457,-1170,H7
101,-206,H7
-719,966,H7
162,160,H7
1432,-1221,H7
849,-824,H7
-560,476,H7
-419,938,H7
821,-415,H7
1402,-1246,H7
115,-370,H7
-1004,1022,H7
-269,533,H7
1077,-837,H7
769,-790,H7
-644,407,H7
-863,1137,H7
262,-47,H7
1117,-1215,H7
118,-554,H7
-1167,797,H7
-584,632,H7
801,-760,H7
956,-1079,H7
-442,16,H7
-1038,1051,H7
13,128,H7
1185,-1226,H7
446,-679,H7
-958,688,H7
-623,1019,H7
717,-363,H7
1199,-1082,H7
-152,-157,H7
-1089,1143,H7
-231,535,H7
1091,-811,H7
679,-583,H7
-679,632,H7
-703,1217,H7
480,-57,H7
1211,-1090,H7
103,-345,H7
-1132,1001,H7
-490,689,H7
862,-677,H7
821,-866,H7
-577,257,H7
-1039,1164,H7
35,150,H7
1089,-1177,H7
263,-591,H7
-1093,762,H7
-633,899,H7
741,-513,H7
1124,-1115,H7
-253,-106,H7
-1065,1082,H7
-150,374,H7
1191,-977,H7
676,-642,H7
-686,614,H7
-576,1115,H7
649,-191,H7
1276,-1085,H7
84,-276,H7
-1060,1061,H7
-360,656,H7
989,-701,H7
760,-740,H7
-647,452,H7
-961,1258,H7
154,139,H7
1116,-1140,H7
169,-513,H7
-1180,860,H7
673,-641,H7
1173,-1387,H7
-257,-403,H7
-1251,978,H7
-386,335,H7
1011,-1056,H7
582,-811,H7
-824,468,H7
-884,1088,H7
290,-196,H7
1034,-1208,H7
-91,-472,H7
-1323,874,H7
-682,546,H7
681,-822,H7
589,-974,H7
-866,197,H7
-1315,1094,H7
-207,54,H7
881,-1282,H7
-2,-684,H7
-1423,742,H7
-915,835,H7
504,-617,H7
889,-1177,H7
-556,-124,H7
-1326,1039,H7
-335,249,H7
1014,-1137,H7
434,-751,H7
-962,561,H7
-785,1009,H7
488,-329,H7
1088,-1183,H7
-198,-328,H7
-1279,1012,H7
-533,556,H7
817,-785,H7
523,-758,H7
-902,452,H7
-1138,1201,H7
11,41,H7
925,-1196,H7
-122,-506,H7
