X,Y,Label
1073,-1054,D10
32,-69,D10
44,467,D10
937,-836,D10
1655,-1357,D10
628,-900,D10
1631,-776,D10
660,-420,D10
-177,736,D10
153,484,D10
1316,-683,D10
1372,-773,D10
173,59,D10
-74,969,D10
672,-97,D10
1693,-919,D10
812,-571,D10
-213,667,D10
113,692,D10
1229,-611,D10
1531,-915,D10
305,-165,D10
-117,964,D10
513,0,D10
1647,-1038,D10
918,-740,D10
-142,428,D10
129,657,D10
1151,-675,D10
1613,-1054,D10
412,-414,D10
-120,765,D10
366,-50,D10
1485,-1127,D10
990,-859,D10
-66,209,D10
33,675,D10
959,-666,D10
1604,-1153,D10
489,-614,D10
-187,632,D10
239,61,D10
1440,-1097,D10
1284,-1007,D10
151,-61,D10
37,643,D10
853,-567,D10
1694,-1170,D10
748,-755,D10
-89,466,D10
254,219,D10
1388,-964,D10
1436,-1042,D10
224,-187,D10
-100,789,D10
581,-236,D10
1627,-1096,D10
866,-763,D10
-127,421,D10
168,523,D10
1203,-727,D10
1511,-1020,D10
345,-332,D10
-95,816,D10
468,-67,D10
1563,-1106,D10
975,-808,D10
-94,285,D10
76,661,D10
1018,-663,D10
1600,-1109,D10
489,-557,D10
-127,637,D10
263,-43,D10
1402,-1134,D10
1152,-971,D10
53,5,D10
0,644,D10
887,-656,D10
1650,-1230,D10
594,-743,D10
-192,539,D10
177,164,D10
1401,-1033,D10
1375,-1066,D10
158,-154,D10
-103,749,D10
645,-356,D10
1620,-1085,D10
834,-728,D10
-74,431,D10
227,387,D10
1283,-794,D10
1511,-1008,D10
317,-272,D10
-78,816,D10
509,-108,D10
1584,-1082,D10
889,-760,D10
-159,367,D10
57,662,D10
1022,-636,D10
1539,-1039,D10
373,-448,D10
-159,728,D10
261,-26,D10
1376,-1096,D10
1011,-856,D10
-57,140,D10
-45,699,D10
832,-577,D10
1582,-1120,D10
559,-675,D10
-168,566,D10
185,129,D10
1372,-1004,D10
1336,-998,D10
188,-107,D10
-28,730,D10
734,-391,D10
1690,-1115,D10
828,-739,D10
-107,474,D10
193,388,D10
1285,-805,D10
1492,-1008,D10
281,-222,D10
-90,841,D10
527,-102,D10
1600,-1059,D10
893,-729,D10
-134,404,D10
265,-29,D10
1414,-1155,D10
1379,-1140,D10
249,-263,D10
21,601,D10
760,-513,D10
1751,-1241,D10
902,-862,D10
-66,359,D10
242,298,D10
1310,-923,D10
1533,-1124,D10
328,-353,D10
-89,761,D10
535,-193,D10
1624,-1162,D10
903,-845,D10
-128,299,D10
98,560,D10
1103,-749,D10
1571,-1132,D10
377,-507,D10
-146,688,D10
287,-138,D10
1419,-1208,D10
994,-955,D10
-59,82,D10
-33,588,D10
886,-737,D10
1557,-1244,D10
488,-752,D10
-200,512,D10
179,-26,D10
1414,-1177,D10
1272,-1104,D10
115,-144,D10
-60,642,D10
744,-547,D10
1644,-1195,D10
756,-815,D10
-130,433,D10
205,233,D10
1312,-955,D10
1448,-1066,D10
277,-284,D10
-68,712,D10
596,-286,D10
1665,-1179,D10
931,-849,D10
-73,321,D10
218,453,D10
1225,-821,D10
1618,-1147,D10
415,-473,D10
-81,710,D10
426,-159,D10
1530,-1225,D10
987,-923,D10
-77,157,D10
25,599,D10
964,-721,D10
1607,-1200,D10
494,-648,D10
-140,569,D10
261,-78,D10
1446,-1203,D10
1235,-1078,D10
121,-143,D10
1,536,D10
845,-709,D10
1666,-1323,D10
708,-928,D10
