X,Y,Label
1303,-2222,I11
68,-869,I11
400,-585,I11
2003,-2871,I11
1147,-2154,I11
-157,-696,I11
442,-840,I11
1777,-2335,I11
1858,-2737,I11
543,-1562,I11
-169,-437,I11
902,-1360,I11
1903,-2753,I11
1422,-2279,I11
137,-904,I11
298,-485,I11
1601,-1936,I11
1992,-2781,I11
860,-1805,I11
-252,-378,I11
568,-902,I11
1858,-2391,I11
1718,-2369,I11
378,-1045,I11
30,-244,I11
1246,-1528,I11
1968,-2789,I11
1157,-2096,I11
-132,-672,I11
422,-745,I11
1741,-2223,I11
1851,-2697,I11
536,-1549,I11
-232,-394,I11
811,-1260,I11
1880,-2664,I11
1458,-2266,I11
167,-906,I11
281,-440,I11
1558,-1872,I11
1999,-2813,I11
937,-1897,I11
-204,-497,I11
568,-945,I11
1817,-2402,I11
1744,-2484,I11
433,-1219,I11
12,-360,I11
1175,-1559,I11
1959,-2836,I11
1238,-2208,I11
-31,-802,I11
458,-724,I11
1780,-2213,I11
1977,-2785,I11
663,-1649,I11
-201,-384,I11
802,-1168,I11
1945,-2602,I11
1598,-2314,I11
289,-944,I11
249,-380,I11
1497,-1796,I11
1990,-2810,I11
960,-1953,I11
-218,-541,I11
500,-925,I11
1792,-2413,I11
1769,-2564,I11
419,-1305,I11
-106,-360,I11
1049,-1490,I11
1908,-2803,I11
-58,-739,I11
450,-729,I11
1829,-2291,I11
2020,-2847,I11
641,-1679,I11
-203,-432,I11
850,-1310,I11
1936,-2743,I11
1498,-2356,I11
193,-968,I11
264,-463,I11
1564,-1906,I11
2002,-2820,I11
908,-1884,I11
-267,-442,I11
524,-937,I11
1805,-2431,I11
1697,-2463,I11
352,-1151,I11
-55,-291,I11
1152,-1538,I11
1928,-2817,I11
1177,-2166,I11
-106,-750,I11
413,-729,I11
1725,-2189,I11
1884,-2713,I11
598,-1578,I11
-207,-373,I11
825,-1201,I11
1932,-2621,I11
1548,-2292,I11
235,-918,I11
262,-397,I11
1560,-1841,I11
2035,-2831,I11
982,-1940,I11
-214,-535,I11
515,-943,I11
1784,-2407,I11
1749,-2516,I11
451,-1262,I11
-8,-360,I11
1171,-1537,I11
1982,-2843,I11
1299,-2230,I11
44,-817,I11
492,-679,I11
1814,-2165,I11
2023,-2775,I11
707,-1657,I11
-217,-357,I11
768,-1126,I11
1939,-2559,I11
1595,-2284,I11
253,-902,I11
208,-310,I11
1496,-1756,I11
2035,-2816,I11
1012,-1942,I11
-187,-517,I11
540,-886,I11
1831,-2371,I11
1816,-2549,I11
500,-1294,I11
-28,-344,I11
1110,-1475,I11
1963,-2803,I11
1307,-2200,I11
50,-805,I11
462,-600,I11
1787,-2099,I11
2034,-2749,I11
740,-1658,I11
-212,-333,I11
750,-1058,I11
1965,-2513,I11
1665,-2298,I11
351,-947,I11
235,-314,I11
1474,-1744,I11
2027,-2779,I11
1249,-1413,I11
2063,-2790,I11
1302,-2183,I11
16,-789,I11
523,-785,I11
1853,-2291,I11
2003,-2792,I11
682,-1638,I11
-145,-418,I11
888,-1264,I11
1975,-2679,I11
1551,-2314,I11
235,-921,I11
269,-396,I11
1535,-1817,I11
1996,-2771,I11
949,-1862,I11
-234,-448,I11
519,-883,I11
1796,-2361,I11
1714,-2434,I11
398,-1148,I11
-30,-272,I11
1153,-1475,I11
1963,-2792,I11
1246,-2156,I11
-48,-739,I11
457,-658,I11
1787,-2149,I11
1970,-2727,I11
677,-1611,I11
-175,-370,I11
819,-1155,I11
1963,-2584,I11
1621,-2284,I11
323,-913,I11
297,-358,I11
1561,-1790,I11
2062,-2823,I11
1050,-1940,I11
-118,-538,I11
584,-898,I11
1853,-2358,I11
1844,-2521,I11
526,-1263,I11
0,-332,I11
1176,-1480,I11
2015,-2813,I11
1332,-2190,I11
56,-783,I11
445,-590,I11
1795,-2115,I11
