X,Y,Label
-297,1375,Noise2
30,1297,Noise2
1157,126,Noise2
1321,-30,Noise2
111,762,Noise2
-201,1685,Noise2
461,777,Noise2
1576,-122,Noise2
796,180,Noise2
-243,1283,Noise2
44,1463,Noise2
1092,227,Noise2
1475,-107,Noise2
259,522,Noise2
-216,1595,Noise2
276,838,Noise2
1391,-195,Noise2
791,86,Noise2
-266,1140,Noise2
-115,1556,Noise2
804,328,Noise2
1406,-124,Noise2
278,375,Noise2
-308,1493,Noise2
103,947,Noise2
1281,-121,Noise2
1049,17,Noise2
-59,920,Noise2
-105,1528,Noise2
718,399,Noise2
1541,-215,Noise2
551,164,Noise2
-228,1336,Noise2
94,1125,Noise2
1245,-17,Noise2
1256,-80,Noise2
22,753,Noise2
-230,1606,Noise2
516,598,Noise2
1547,-208,Noise2
699,157,Noise2
-286,1337,Noise2
-1,1380,Noise2
1109,161,Noise2
1361,-76,Noise2
144,671,Noise2
-238,1700,Noise2
399,838,Noise2
1510,-167,Noise2
778,143,Noise2
-295,1232,Noise2
-53,1499,Noise2
963,263,Noise2
1412,-117,Noise2
218,499,Noise2
-286,1602,Noise2
203,890,Noise2
1319,-140,Noise2
848,145,Noise2
-207,1139,Noise2
-113,1618,Noise2
768,430,Noise2
1445,-84,Noise2
388,397,Noise2
-256,1517,Noise2
107,1069,Noise2
1241,0,Noise2
1085,63,Noise2
-91,971,Noise2
-215,1656,Noise2
608,533,Noise2
1504,-147,Noise2
541,230,Noise2
-328,1405,Noise2
-6,1274,Noise2
1151,86,Noise2
1266,-49,Noise2
46,753,Noise2
-211,1628,Noise2
493,670,Noise2
1548,-165,Noise2
740,160,Noise2
-269,1306,Noise2
27,1413,Noise2
1104,163,Noise2
1427,-117,Noise2
213,544,Noise2
-208,1606,Noise2
294,827,Noise2
1385,-164,Noise2
747,130,Noise2
-270,1170,Noise2
-76,1539,Noise2
820,314,Noise2
1362,-108,Noise2
232,434,Noise2
-313,1540,Noise2
98,935,Noise2
1277,-132,Noise2
963,54,Noise2
-147,1008,Noise2
-176,1602,Noise2
671,437,Noise2
1475,-150,Noise2
485,250,Noise2
-282,1375,Noise2
48,1124,Noise2
1190,-7,Noise2
1174,-18,Noise2
-17,834,Noise2
-205,1609,Noise2
527,587,Noise2
1526,-181,Noise2
660,177,Noise2
-310,1361,Noise2
-4,1390,Noise2
1095,156,Noise2
1338,-68,Noise2
96,674,Noise2
-260,1657,Noise2
363,784,Noise2
1500,-186,Noise2
754,118,Noise2
-283,1224,Noise2
-27,1472,Noise2
987,216,Noise2
1428,-138,Noise2
214,505,Noise2
-272,1605,Noise2
228,869,Noise2
1367,-173,Noise2
826,103,Noise2
-255,1138,Noise2
-159,1593,Noise2
726,371,Noise2
1392,-118,Noise2
322,343,Noise2
-292,1456,Noise2
65,970,Noise2
1207,-115,Noise2
1005,-17,Noise2
-105,875,Noise2
-187,1535,Noise2
642,440,Noise2
1538,-191,Noise2
591,185,Noise2
-234,1382,Noise2
70,1230,Noise2
1229,63,Noise2
1324,-29,Noise2
125,784,Noise2
-144,1671,Noise2
557,710,Noise2
1596,-134,Noise2
771,192,Noise2
-250,1341,Noise2
13,1431,Noise2
1084,213,Noise2
1424,-57,Noise2
158,650,Noise2
-258,1708,Noise2
304,891,Noise2
1426,-130,Noise2
771,159,Noise2
-272,1209,Noise2
-62,1556,Noise2
889,327,Noise2
1449,-99,Noise2
269,473,Noise2
-252,1565,Noise2
133,919,Noise2
1272,-144,Noise2
910,75,Noise2
-202,1047,Noise2
-200,1609,Noise2
668,430,Noise2
1446,-144,Noise2
404,284,Noise2
-314,1435,Noise2
30,1110,Noise2
1224,-8,Noise2
1179,-5,Noise2
-11,876,Noise2
-166,1618,Noise2
637,555,Noise2
1598,-171,Noise2
686,218,Noise2
-243,1408,Noise2
56,1345,Noise2
1213,129,Noise2
1416,-57,Noise2
152,739,Noise2
-170,1673,Noise2
491,780,Noise2
1575,-151,Noise2
810,171,Noise2
-250,1271,Noise2
20,1459,Noise2
1065,233,Noise2
1464,-93,Noise2
256,566,Noise2
-189,1647,Noise2
297,887,Noise2
1410,-136,Noise2
824,160,Noise2
-245,1171,Noise2
-99,1588,Noise2
811,359,Noise2
1461,-119,Noise2
358,358,Noise2
-260,1462,Noise2
114,935,Noise2
1277,-108,Noise2
1067,16,Noise2
-30,919,Noise2
-102,1558,Noise2
731,454,Noise2
1575,-176,Noise2
575,209,Noise2
-257,1405,Noise2
88,1217,Noise2
1244,62,Noise2
1317,-25,Noise2
87,801,Noise2
-165,1662,Noise2
585,649,Noise2
1627,-171,Noise2
766,178,Noise2
-230,1366,Noise2
80,1412,Noise2
1197,168,Noise2
1472,-95,Noise2
200,643,Noise2
-205,1662,Noise2
404,813,Noise2
1521,-157,Noise2
788,154,Noise2
-263,1268,Noise2
-14,1534,Noise2
966,293,Noise2
1405,-84,Noise2
203,571,Noise2
-280,1688,Noise2
192,962,Noise2
1339,-102,Noise2
858,158,Noise2
-215,1150,Noise2
-129,1641,Noise2
749,456,Noise2
1456,-62,Noise2
399,368,Noise2
-222,1472,Noise2
144,1001,Noise2
1309,-60,Noise2
1139,6,Noise2
-5,903,Noise2
-110,1586,Noise2
707,437,Noise2
1601,-248,Noise2
600,143,Noise2
-269,1383,Noise2
58,1220,Noise2
1225,42,Noise2
1337,-66,Noise2
82,801,Noise2
-202,1683,Noise2
529,684,Noise2
1583,-137,Noise2
731,204,Noise2
-273,1381,Noise2
15,1442,Noise2
1102,208,Noise2
1398,-59,Noise2
132,663,Noise2
-246,1684,Noise2
372,816,Noise2
1501,-181,Noise2
772,119,Noise2
-290,1214,Noise2
-22,1505,Noise2
976,271,Noise2
1466,-118,Noise2
264,479,Noise2
-245,1565,Noise2
192,881,Noise2
1312,-154,Noise2
856,111,Noise2
-216,1095,Noise2
-144,1607,Noise2
688,453,Noise2
1426,-97,Noise2
403,343,Noise2
-266,1459,Noise2
91,1102,Noise2
1227,35,Noise2
1153,71,Noise2
26,920,Noise2
-116,1661,Noise2
666,605,Noise2
1616,-134,Noise2
699,243,Noise2
-216,1410,Noise2
94,1358,Noise2
1220,161,Noise2
1434,-30,Noise2
193,741,Noise2
-147,1692,Noise2
503,788,Noise2
1591,-128,Noise2
844,193,Noise2
-210,1308,Noise2
43,1506,Noise2
1060,269,Noise2
1483,-61,Noise2
262,589,Noise2
-206,1693,Noise2
306,929,Noise2
1424,-131,Noise2
850,144,Noise2
-220,1173,Noise2
-57,1602,Noise2
870,376,Noise2
1510,-99,Noise2
361,394,Noise2
-253,1512,Noise2
132,964,Noise2
1295,-108,Noise2
1079,31,Noise2
-40,946,Noise2
-118,1598,Noise2
691,472,Noise2
1545,-164,Noise2
579,212,Noise2
-214,1366,Noise2
89,1184,Noise2
1225,46,Noise2
1278,-28,Noise2
84,795,Noise2
-164,1640,Noise2
573,622,Noise2
1602,-199,Noise2
740,158,Noise2
-270,1344,Noise2
17,1417,Noise2
1152,170,Noise2
1453,-102,Noise2
178,632,Noise2
-236,1692,Noise2
330,891,Noise2
1420,-77,Noise2
728,210,Noise2
-315,1274,Noise2
-99,1576,Noise2
873,354,Noise2
1376,-51,Noise2
196,545,Noise2
-293,1637,Noise2
151,951,Noise2
1298,-121,Noise2
915,99,Noise2
-154,1084,Noise2
-122,1614,Noise2
746,426,Noise2
1512,-129,Noise2
480,270,Noise2
-217,1373,Noise2
105,1026,Noise2
1216,-49,Noise2
1175,-35,Noise2
36,809,Noise2
-133,1566,Noise2
629,528,Noise2
1588,-198,Noise2
693,168,Noise2
-248,1363,Noise2
56,1361,Noise2
1162,169,Noise2
1409,-39,Noise2
172,701,Noise2
-210,1669,Noise2
400,797,Noise2
1489,-147,Noise2
758,160,Noise2
-297,1242,Noise2
-43,1470,Noise2
955,242,Noise2
1429,-115,Noise2
213,500,Noise2
-277,1608,Noise2
206,908,Noise2
1329,-139,Noise2
836,126,Noise2
-227,1112,Noise2
-145,1592,Noise2
727,413,Noise2
1410,-104,Noise2
360,354,Noise2
-274,1448,Noise2
44,1021,Noise2
1158,-21,Noise2
1058,50,Noise2
-32,885,Noise2
-169,1601,Noise2
612,569,Noise2
1552,-129,Noise2
667,233,Noise2
-242,1347,Noise2
46,1291,Noise2
1192,113,Noise2
1382,-66,Noise2
161,712,Noise2
-198,1677,Noise2
464,781,Noise2
1572,-154,Noise2
800,152,Noise2
-236,1264,Noise2
54,1488,Noise2
1085,250,Noise2
1498,-90,Noise2
278,547,Noise2
-210,1610,Noise2
253,874,Noise2
1367,-145,Noise2
818,139,Noise2
-236,1172,Noise2
-114,1605,Noise2
767,393,Noise2
1410,-90,Noise2
317,419,Noise2
-296,1510,Noise2
89,1020,Noise2
1259,-25,Noise2
1075,67,Noise2
-37,951,Noise2
-126,1602,Noise2
684,501,Noise2
1544,-138,Noise2
595,266,Noise2
-235,1386,Noise2
68,1252,Noise2
1185,106,Noise2
1308,-22,Noise2
104,781,Noise2
-197,1684,Noise2
482,756,Noise2
1544,-105,Noise2
759,198,Noise2
-239,1285,Noise2
36,1434,Noise2
1105,210,Noise2
1474,-87,Noise2
258,595,Noise2
-173,1678,Noise2
389,877,Noise2
1507,-135,Noise2
873,142,Noise2
-190,1202,Noise2
-17,1599,Noise2
908,373,Noise2
1491,-70,Noise2
335,467,Noise2
-253,1561,Noise2
128,941,Noise2
1255,-112,Noise2
970,58,Noise2
-115,1017,Noise2
-153,1620,Noise2
678,497,Noise2
1500,-95,Noise2
510,322,Noise2
-239,1478,Noise2
94,1235,Noise2
1248,145,Noise2
1275,96,Noise2
92,912,Noise2
-122,1719,Noise2
612,727,Noise2
1625,-92,Noise2
748,245,Noise2
-243,1387,Noise2
48,1413,Noise2
1132,187,Noise2
1410,-70,Noise2
181,666,Noise2
-230,1707,Noise2
356,865,Noise2
1486,-133,Noise2
781,180,Noise2
-268,1271,Noise2
-22,1550,Noise2
961,313,Noise2
1461,-72,Noise2
250,536,Noise2
-262,1636,Noise2
196,915,Noise2
1340,-150,Noise2
874,98,Noise2
-203,1072,Noise2
-144,1571,Noise2
716,387,Noise2
1441,-139,Noise2
396,310,Noise2
-257,1414,Noise2
59,1016,Noise2
1201,-43,Noise2
1079,8,Noise2
-61,897,Noise2
-199,1619,Noise2
609,524,Noise2
1555,-168,Noise2
609,230,Noise2
-312,1419,Noise2
-9,1344,Noise2
1165,160,Noise2
1340,-3,Noise2
111,806,Noise2
-186,1718,Noise2
508,787,Noise2
1613,-86,Noise2
789,229,Noise2
-262,1353,Noise2
36,1493,Noise2
1106,248,Noise2
1469,-66,Noise2
232,632,Noise2
-197,1719,Noise2
344,905,Noise2
1478,-133,Noise2
816,169,Noise2
-252,1234,Noise2
-60,1594,Noise2
888,356,Noise2
1458,-96,Noise2
276,476,Noise2
-299,1595,Noise2
108,943,Noise2
1282,-121,Noise2
928,86,Noise2
-203,1045,Noise2
-175,1611,Noise2
682,444,Noise2
1443,-126,Noise2
415,285,Noise2
-305,1415,Noise2
40,1113,Noise2
1183,31,Noise2
1117,35,Noise2
-49,877,Noise2
-224,1653,Noise2
513,640,Noise2
1493,-101,Noise2
647,245,Noise2
-297,1417,Noise2
-3,1403,Noise2
1123,178,Noise2
1355,-40,Noise2
124,721,Noise2
-230,1697,Noise2
423,801,Noise2
1552,-161,Noise2
805,153,Noise2
-262,1258,Noise2
10,1506,Noise2
1029,274,Noise2
1452,-79,Noise2
242,559,Noise2
-234,1639,Noise2
216,913,Noise2
1338,-124,Noise2
786,146,Noise2
-283,1148,Noise2
-179,1600,Noise2
706,390,Noise2
1393,-129,Noise2
334,311,Noise2
-282,1412,Noise2
74,940,Noise2
1252,-133,Noise2
1065,-39,Noise2
-44,842,Noise2
-139,1525,Noise2
670,455,Noise2
1560,-199,Noise2
580,183,Noise2
-273,1390,Noise2
35,1248,Noise2
1201,96,Noise2
1303,-10,Noise2
93,822,Noise2
-187,1708,Noise2
548,702,Noise2
1644,-169,Noise2
781,156,Noise2
-256,1332,Noise2
33,1435,Noise2
1125,179,Noise2
1462,-126,Noise2
228,568,Noise2
-188,1616,Noise2
369,824,Noise2
1464,-163,Noise2
781,144,Noise2
-245,1214,Noise2
-19,1535,Noise2
927,285,Noise2
1459,-126,Noise2
266,457,Noise2
-267,1579,Noise2
168,925,Noise2
1322,-148,Noise2
959,67,Noise2
-153,1037,Noise2
-125,1595,Noise2
726,437,Noise2
1488,-113,Noise2
454,306,Noise2
-252,1432,Noise2
71,1106,Noise2
1210,12,Noise2
1164,27,Noise2
-7,907,Noise2
-162,1639,Noise2
634,556,Noise2
1602,-185,Noise2
688,186,Noise2
-243,1390,Noise2
72,1357,Noise2
1225,133,Noise2
1435,-65,Noise2
166,723,Noise2
-173,1672,Noise2
485,771,Noise2
1561,-133,Noise2
802,173,Noise2
-230,1291,Noise2
42,1495,Noise2
1066,276,Noise2
1493,-65,Noise2
286,581,Noise2
-165,1658,Noise2
337,895,Noise2
1422,-116,Noise2
853,183,Noise2
-212,1190,Noise2
-75,1623,Noise2
840,401,Noise2
1471,-95,Noise2
329,401,Noise2
-276,1510,Noise2
125,965,Noise2
1277,-94,Noise2
1059,19,Noise2
-59,930,Noise2
-131,1594,Noise2
715,428,Noise2
1541,-201,Noise2
555,197,Noise2
-255,1381,Noise2
61,1180,Noise2
1225,28,Noise2
1262,-51,Noise2
71,778,Noise2
-184,1622,Noise2
555,625,Noise2
1568,-168,Noise2
730,181,Noise2
-281,1349,Noise2
22,1396,Noise2
1113,166,Noise2
1385,-72,Noise2
175,654,Noise2
-227,1677,Noise2
368,835,Noise2
1488,-151,Noise2
777,161,Noise2
-275,1240,Noise2
-3,1527,Noise2
1012,275,Noise2
1500,-104,Noise2
289,507,Noise2
-241,1594,Noise2
227,919,Noise2
1374,-131,Noise2
917,114,Noise2
-163,1093,Noise2
-111,1608,Noise2
744,428,Noise2
1446,-90,Noise2
397,335,Noise2
-275,1457,Noise2
56,1051,Noise2
1189,-42,Noise2
1079,0,Noise2
-66,877,Noise2
-200,1603,Noise2
608,503,Noise2
1537,-206,Noise2
567,168,Noise2
-325,1354,Noise2
-18,1260,Noise2
1125,105,Noise2
1303,-68,Noise2
95,693,Noise2
-223,1622,Noise2
448,712,Noise2
1529,-182,Noise2
756,148,Noise2
-244,1292,Noise2
41,1459,Noise2
1101,221,Noise2
1502,-108,Noise2
296,563,Noise2
-168,1663,Noise2
328,898,Noise2
1414,-132,Noise2
832,157,Noise2
-213,1157,Noise2
-77,1551,Noise2
814,340,Noise2
1419,-118,Noise2
320,374,Noise2
-275,1485,Noise2
78,937,Noise2
1280,-148,Noise2
1042,-5,Noise2
-92,934,Noise2
-147,1566,Noise2
726,393,Noise2
1558,-228,Noise2
542,185,Noise2
-283,1392,Noise2
25,1161,Noise2
1211,0,Noise2
1221,-50,Noise2
19,811,Noise2
-217,1637,Noise2
535,617,Noise2
1540,-158,Noise2
693,192,Noise2
-268,1359,Noise2
34,1360,Noise2
1165,142,Noise2
1430,-78,Noise2
177,676,Noise2
-182,1679,Noise2
453,791,Noise2
1577,-179,Noise2
815,138,Noise2
-268,1254,Noise2
-19,1500,Noise2
998,266,Noise2
1448,-113,Noise2
237,499,Noise2
-254,1579,Noise2
208,857,Noise2
1320,-183,Noise2
814,98,Noise2
-249,1095,Noise2
-126,1552,Noise2
772,352,Noise2
1432,-162,Noise2
346,325,Noise2
-290,1453,Noise2
65,1012,Noise2
1218,-62,Noise2
1082,23,Noise2
-61,906,Noise2
-171,1610,Noise2
601,536,Noise2
1483,-127,Noise2
568,240,Noise2
-292,1384,Noise2
6,1252,Noise2
1181,78,Noise2
1283,-56,Noise2
43,757,Noise2
-247,1636,Noise2
493,636,Noise2
1577,-232,Noise2
727,117,Noise2
-334,1294,Noise2
-37,1403,Noise2
1065,159,Noise2
1393,-119,Noise2
148,599,Noise2
-275,1683,Noise2
296,896,Noise2
1389,-96,Noise2
712,190,Noise2
-315,1238,Noise2
-100,1567,Noise2
843,361,Noise2
1386,-79,Noise2
219,475,Noise2
-314,1557,Noise2
100,912,Noise2
1225,-142,Noise2
887,65,Noise2
-186,1019,Noise2
-175,1593,Noise2
647,467,Noise2
1444,-117,Noise2
449,320,Noise2
-286,1446,Noise2
31,1159,Noise2
1167,69,Noise2
1133,51,Noise2
-62,913,Noise2
-249,1698,Noise2
501,647,Noise2
1525,-139,Noise2
629,222,Noise2
-361,1380,Noise2
-56,1380,Noise2
1068,178,Noise2
1345,-65,Noise2
149,673,Noise2
-207,1649,Noise2
386,797,Noise2
1473,-135,Noise2
756,166,Noise2
-257,1237,Noise2
-6,1503,Noise2
992,275,Noise2
1442,-104,Noise2
229,516,Noise2
-315,1620,Noise2
158,918,Noise2
1311,-136,Noise2
851,117,Noise2
-223,1099,Noise2
-164,1611,Noise2
702,426,Noise2
1378,-102,Noise2
361,354,Noise2
-303,1449,Noise2
84,1034,Noise2
1221,-27,Noise2
1087,35,Noise2
-46,898,Noise2
-183,1631,Noise2
592,581,Noise2
1539,-125,Noise2
656,224,Noise2
-266,1362,Noise2
37,1301,Noise2
1137,137,Noise2
1317,-40,Noise2
136,708,Noise2
-195,1646,Noise2
428,763,Noise2
1525,-170,Noise2
769,128,Noise2
-245,1237,Noise2
24,1450,Noise2
1043,225,Noise2
1493,-129,Noise2
301,483,Noise2
-190,1560,Noise2
279,849,Noise2
1377,-177,Noise2
872,97,Noise2
-164,1082,Noise2
-73,1557,Noise2
817,358,Noise2
1464,-135,Noise2
367,320,Noise2
-259,1435,Noise2
106,970,Noise2
1273,-103,Noise2
1134,-23,Noise2
-14,872,Noise2
-142,1573,Noise2
672,485,Noise2
1551,-176,Noise2
638,200,Noise2
-234,1339,Noise2
62,1235,Noise2
1149,107,Noise2
1284,-32,Noise2
99,721,Noise2
-215,1633,Noise2
463,725,Noise2
1550,-161,Noise2
780,156,Noise2
-244,1271,Noise2
45,1467,Noise2
1068,233,Noise2
1473,-103,Noise2
256,544,Noise2
-222,1647,Noise2
287,881,Noise2
1383,-122,Noise2
786,161,Noise2
-248,1164,Noise2
-91,1585,Noise2
808,374,Noise2
1415,-96,Noise2
291,408,Noise2
-308,1517,Noise2
71,956,Noise2
1262,-130,Noise2
1012,2,Noise2
-118,955,Noise2
-175,1596,Noise2
674,433,Noise2
1514,-190,Noise2
529,217,Noise2
-260,1387,Noise2
63,1183,Noise2
1235,41,Noise2
1227,-9,Noise2
27,821,Noise2
-207,1625,Noise2
540,616,Noise2
1532,-175,Noise2
678,174,Noise2
-308,1342,Noise2
2,1390,Noise2
1111,161,Noise2
1396,-77,Noise2
190,686,Noise2
-193,1703,Noise2
403,842,Noise2
1502,-138,Noise2
790,168,Noise2
-272,1250,Noise2
-32,1526,Noise2
956,280,Noise2
1448,-104,Noise2
248,485,Noise2
-271,1541,Noise2
167,851,Noise2
1298,-177,Noise2
849,76,Noise2
-223,1051,Noise2
-148,1545,Noise2
724,369,Noise2
1431,-160,Noise2
377,231,Noise2
-296,1344,Noise2
21,977,Noise2
1180,-101,Noise2
1110,-53,Noise2
-13,802,Noise2
-142,1532,Noise2
625,490,Noise2
1565,-216,Noise2
664,151,Noise2
-237,1350,Noise2
52,1307,Noise2
1209,107,Noise2
1399,-71,Noise2
165,688,Noise2
-191,1651,Noise2
440,751,Noise2
1562,-178,Noise2
798,117,Noise2
-245,1212,Noise2
-1,1421,Noise2
1033,190,Noise2
1446,-143,Noise2
241,483,Noise2
-220,1556,Noise2
260,809,Noise2
1402,-211,Noise2
844,65,Noise2
-221,1111,Noise2
-81,1561,Noise2
854,330,Noise2
1484,-147,Noise2
373,360,Noise2
-247,1489,Noise2
86,1001,Noise2
1253,-71,Noise2
1042,45,Noise2
-100,960,Noise2
-178,1601,Noise2
611,488,Noise2
1450,-132,Noise2
494,252,Noise2
-332,1411,Noise2
-12,1234,Noise2
1168,74,Noise2
1225,-22,Noise2
16,796,Noise2
-244,1651,Noise2
486,674,Noise2
1555,-163,Noise2
727,180,Noise2
-267,1343,Noise2
33,1412,Noise2
1101,190,Noise2
1398,-77,Noise2
164,647,Noise2
-248,1698,Noise2
323,867,Noise2
1429,-146,Noise2
740,156,Noise2
-326,1218,Noise2
-118,1517,Noise2
813,292,Noise2
1350,-123,Noise2
198,428,Noise2
-298,1494,Noise2
107,858,Noise2
1236,-162,Noise2
870,53,Noise2
-205,1000,Noise2
-178,1544,Noise2
659,406,Noise2
1439,-145,Noise2
440,288,Noise2
-275,1430,Noise2
38,1136,Noise2
1182,21,Noise2
1146,10,Noise2
-30,876,Noise2
-205,1664,Noise2
564,639,Noise2
1542,-132,Noise2
670,234,Noise2
-309,1379,Noise2
-15,1362,Noise2
1088,168,Noise2
1344,-44,Noise2
125,688,Noise2
-239,1668,Noise2
365,815,Noise2
1461,-132,Noise2
767,187,Noise2
-254,1228,Noise2
-20,1483,Noise2
952,270,Noise2
1432,-113,Noise2
262,464,Noise2
-243,1532,Noise2
202,846,Noise2
1300,-188,Noise2
850,62,Noise2
-221,1030,Noise2
-166,1548,Noise2
722,355,Noise2
1443,-178,Noise2
419,251,Noise2
-255,1362,Noise2
77,1006,Noise2
1215,-74,Noise2
1152,-56,Noise2
10,790,Noise2
-149,1527,Noise2
607,488,Noise2
1555,-198,Noise2
662,167,Noise2
-257,1327,Noise2
31,1293,Noise2
1162,90,Noise2
1359,-78,Noise2
97,730,Noise2
-226,1700,Noise2
455,763,Noise2
1593,-171,Noise2
804,142,Noise2
-277,1259,Noise2
-30,1467,Noise2
1005,216,Noise2
1404,-111,Noise2
192,532,Noise2
-263,1582,Noise2
195,849,Noise2
1286,-143,Noise2
719,128,Noise2
-307,1130,Noise2
-163,1569,Noise2
729,356,Noise2
1350,-112,Noise2
292,373,Noise2
-321,1462,Noise2
51,984,Noise2
1210,-109,Noise2
1032,-2,Noise2
-81,915,Noise2
-174,1567,Noise2
664,440,Noise2
1535,-205,Noise2
564,172,Noise2
-291,1343,Noise2
24,1179,Noise2
1180,-14,Noise2
1272,-102,Noise2
44,711,Noise2
-234,1566,Noise2
493,593,Noise2
1539,-232,Noise2
710,137,Noise2
-294,1301,Noise2
1,1376,Noise2
1093,147,Noise2
1404,-99,Noise2
139,620,Noise2
-263,1676,Noise2
304,848,Noise2
1419,-155,Noise2
730,127,Noise2
-313,1173,Noise2
-85,1481,Noise2
884,234,Noise2
1407,-170,Noise2
231,416,Noise2
-273,1522,Noise2
