X,Y,Label
2007,-2821,I9
977,-1953,I9
-68,-671,I9
655,-1096,I9
1789,-2414,I9
1789,-2479,I9
597,-1320,I9
156,-485,I9
1182,-1567,I9
1975,-2798,I9
1405,-2271,I9
222,-1004,I9
561,-805,I9
1712,-2089,I9
1948,-2741,I9
809,-1827,I9
-167,-575,I9
608,-1082,I9
1708,-2376,I9
1623,-2311,I9
462,-1132,I9
159,-399,I9
1218,-1580,I9
1909,-2730,I9
1235,-2155,I9
108,-892,I9
555,-802,I9
1730,-2119,I9
1897,-2661,I9
721,-1676,I9
-143,-428,I9
715,-1052,I9
1814,-2363,I9
1626,-2190,I9
445,-957,I9
255,-326,I9
1378,-1623,I9
1967,-2743,I9
1172,-2066,I9
48,-791,I9
596,-946,I9
1801,-2331,I9
1875,-2737,I9
656,-1648,I9
-59,-527,I9
917,-1367,I9
1969,-2740,I9
1593,-2356,I9
358,-1059,I9
396,-568,I9
1558,-1883,I9
2009,-2845,I9
1039,-2038,I9
-36,-762,I9
601,-1069,I9
1748,-2386,I9
1748,-2564,I9
583,-1458,I9
61,-515,I9
1056,-1490,I9
1943,-2767,I9
1466,-2276,I9
310,-994,I9
518,-672,I9
1426,-1993,I9
135,-746,I9
503,-558,I9
1761,-2008,I9
1997,-2666,I9
793,-1702,I9
-163,-401,I9
674,-1026,I9
1801,-2356,I9
1630,-2209,I9
466,-1004,I9
289,-371,I9
1368,-1631,I9
1966,-2708,I9
1200,-2066,I9
97,-805,I9
642,-925,I9
1841,-2261,I9
1917,-2691,I9
714,-1631,I9
-40,-486,I9
928,-1281,I9
1998,-2651,I9
1668,-2339,I9
438,-1039,I9
415,-515,I9
1544,-1814,I9
2024,-2837,I9
1107,-2061,I9
27,-792,I9
638,-1060,I9
1781,-2369,I9
1781,-2605,I9
611,-1509,I9
40,-541,I9
1021,-1480,I9
1951,-2791,I9
1519,-2323,I9
337,-1038,I9
448,-675,I9
1602,-1944,I9
1961,-2809,I9
957,-1972,I9
-93,-719,I9
596,-1095,I9
1723,-2386,I9
1723,-2486,I9
531,-1356,I9
92,-507,I9
1154,-1560,I9
1974,-2826,I9
1410,-2292,I9
239,-998,I9
541,-751,I9
1731,-2081,I9
1991,-2774,I9
845,-1827,I9
-130,-527,I9
643,-1033,I9
1762,-2350,I9
1659,-2297,I9
495,-1099,I9
171,-355,I9
1244,-1532,I9
1930,-2684,I9
1267,-2116,I9
150,-870,I9
574,-784,I9
1739,-2088,I9
1899,-2626,I9
781,-1670,I9
-91,-431,I9
740,-1063,I9
1845,-2367,I9
1667,-2196,I9
490,-980,I9
302,-344,I9
