X,Y,Label
684,1679,NOISE
1896,440,NOISE
1702,411,NOISE
452,1450,NOISE
204,2131,NOISE
1220,1156,NOISE
2045,26,NOISE
1256,611,NOISE
60,1745,NOISE
551,1776,NOISE
1735,565,NOISE
1966,90,NOISE
757,989,NOISE
58,2007,NOISE
949,1340,NOISE
2120,125,NOISE
1647,456,NOISE
399,1604,NOISE
519,2053,NOISE
1637,875,NOISE
2198,0,NOISE
1099,764,NOISE
4,1986,NOISE
728,1622,NOISE
1961,370,NOISE
1782,324,NOISE
492,1380,NOISE
178,2100,NOISE
1230,1136,NOISE
2106,-34,NOISE
1305,559,NOISE
99,1772,NOISE
580,1837,NOISE
1780,618,NOISE
1999,138,NOISE
777,1024,NOISE
80,2054,NOISE
960,1413,NOISE
2108,196,NOISE
1670,521,NOISE
442,1639,NOISE
522,2049,NOISE
1634,896,NOISE
2175,19,NOISE
1106,758,NOISE
12,1946,NOISE
658,1631,NOISE
1862,412,NOISE
1734,318,NOISE
495,1327,NOISE
149,2071,NOISE
1131,1164,NOISE
2037,0,NOISE
1300,532,NOISE
110,1708,NOISE
563,1867,NOISE
1761,667,NOISE
2029,115,NOISE
825,952,NOISE
27,2046,NOISE
858,1483,NOISE
2057,266,NOISE
1685,497,NOISE
447,1612,NOISE
445,2094,NOISE
1526,947,NOISE
2139,-5,NOISE
1120,693,NOISE
-23,1926,NOISE
602,1689,NOISE
1801,464,NOISE
1768,293,NOISE
503,1298,NOISE
83,2110,NOISE
1054,1242,NOISE
2017,33,NOISE
1321,530,NOISE
100,1731,NOISE
470,1935,NOISE
1673,727,NOISE
2018,88,NOISE
796,926,NOISE
-51,2065,NOISE
751,1528,NOISE
1963,320,NOISE
1625,517,NOISE
421,1618,NOISE
376,2130,NOISE
1477,1022,NOISE
2122,-20,NOISE
1182,643,NOISE
57,1808,NOISE
609,1632,NOISE
1786,444,NOISE
1850,199,NOISE
628,1153,NOISE
97,2025,NOISE
1020,1243,NOISE
2026,71,NOISE
1440,534,NOISE
215,1687,NOISE
518,1979,NOISE
1684,788,NOISE
2099,56,NOISE
926,825,NOISE
12,2017,NOISE
768,1554,NOISE
1991,334,NOISE
1730,434,NOISE
463,1539,NOISE
328,2150,NOISE
1363,1110,NOISE
2130,-3,NOISE
1233,663,NOISE
22,1894,NOISE
585,1744,NOISE
1813,515,NOISE
1952,171,NOISE
698,1099,NOISE
103,2018,NOISE
1008,1276,NOISE
2093,67,NOISE
1542,527,NOISE
336,1642,NOISE
565,1964,NOISE
1662,835,NOISE
2111,96,NOISE
948,837,NOISE
-27,2038,NOISE
697,1633,NOISE
1904,420,NOISE
1674,464,NOISE
439,1478,NOISE
208,2152,NOISE
1225,1159,NOISE
2038,18,NOISE
1228,591,NOISE
81,1783,NOISE
577,1754,NOISE
1773,571,NOISE
1961,151,NOISE
774,1027,NOISE
98,2034,NOISE
971,1370,NOISE
2124,175,NOISE
1662,518,NOISE
427,1628,NOISE
516,2040,NOISE
1625,880,NOISE
2152,11,NOISE
1070,753,NOISE
-5,1918,NOISE
667,1578,NOISE
1863,363,NOISE
1709,304,NOISE
451,1329,NOISE
132,2076,NOISE
1112,1150,NOISE
1999,-3,NOISE
1248,547,NOISE
35,1700,NOISE
497,1839,NOISE
1716,642,NOISE
1980,116,NOISE
755,971,NOISE
20,2041,NOISE
880,1411,NOISE
2121,170,NOISE
1688,448,NOISE
435,1594,NOISE
514,2073,NOISE
1620,892,NOISE
2190,-21,NOISE
1153,686,NOISE
56,1889,NOISE
697,1624,NOISE
1906,435,NOISE
1810,329,NOISE
578,1324,NOISE
177,2083,NOISE
1146,1205,NOISE
2071,51,NOISE
1390,526,NOISE
204,1694,NOISE
600,1881,NOISE
1729,700,NOISE
2024,88,NOISE
821,889,NOISE
29,2010,NOISE
868,1463,NOISE
2063,243,NOISE
1702,467,NOISE
434,1597,NOISE
381,2126,NOISE
1474,983,NOISE
2160,-41,NOISE
1182,663,NOISE
40,1881,NOISE
639,1672,NOISE
1816,468,NOISE
1805,263,NOISE
562,1235,NOISE
94,2081,NOISE
1071,1245,NOISE
2058,56,NOISE
1399,553,NOISE
167,1725,NOISE
485,1980,NOISE
1632,781,NOISE
2022,99,NOISE
824,925,NOISE
-27,2091,NOISE
772,1584,NOISE
1993,363,NOISE
1662,535,NOISE
392,1638,NOISE
302,2192,NOISE
1401,1075,NOISE
2111,12,NOISE
1173,647,NOISE
25,1844,NOISE
593,1661,NOISE
1800,442,NOISE
1853,179,NOISE
637,1116,NOISE
126,1988,NOISE
1065,1214,NOISE
2090,46,NOISE
1498,497,NOISE
286,1688,NOISE
542,1968,NOISE
1655,789,NOISE
2065,69,NOISE
881,853,NOISE
-55,2054,NOISE
698,1620,NOISE
1900,403,NOISE
1651,494,NOISE
407,1562,NOISE
253,2170,NOISE
1304,1158,NOISE
2078,53,NOISE
1242,623,NOISE
91,1771,NOISE
614,1678,NOISE
1795,470,NOISE
1955,88,NOISE
715,995,NOISE
98,1947,NOISE
996,1202,NOISE
2099,-42,NOISE
1543,383,NOISE
262,1612,NOISE
454,2000,NOISE
1629,790,NOISE
2133,8,NOISE
957,826,NOISE
-28,2072,NOISE
724,1658,NOISE
1961,418,NOISE
1715,480,NOISE
453,1555,NOISE
253,2202,NOISE
1300,1183,NOISE
2085,60,NOISE
1235,631,NOISE
32,1818,NOISE
574,1736,NOISE
1790,510,NOISE
1957,112,NOISE
730,1003,NOISE
93,1969,NOISE
977,1277,NOISE
2098,70,NOISE
1561,474,NOISE
301,1645,NOISE
506,2013,NOISE
1628,816,NOISE
2114,6,NOISE
941,856,NOISE
-76,2113,NOISE
674,1683,NOISE
1943,380,NOISE
1721,406,NOISE
454,1459,NOISE
235,2139,NOISE
1277,1136,NOISE
2088,0,NOISE
1225,602,NOISE
46,1769,NOISE
558,1685,NOISE
1781,474,NOISE
1945,92,NOISE
688,1010,NOISE
38,2002,NOISE
934,1291,NOISE
2065,65,NOISE
1534,456,NOISE
305,1617,NOISE
474,1982,NOISE
1633,798,NOISE
2114,-4,NOISE
949,823,NOISE
-63,2067,NOISE
691,1637,NOISE
1961,365,NOISE
1709,405,NOISE
420,1492,NOISE
176,2178,NOISE
1234,1162,NOISE
2053,7,NOISE
1187,628,NOISE
2,1822,NOISE
534,1714,NOISE
1768,485,NOISE
1930,93,NOISE
692,1008,NOISE
70,1987,NOISE
1017,1239,NOISE
2142,-15,NOISE
1577,449,NOISE
314,1622,NOISE
487,1978,NOISE
1629,803,NOISE
2096,10,NOISE
917,821,NOISE
-80,2040,NOISE
637,1644,NOISE
1849,433,NOISE
1614,495,NOISE
375,1502,NOISE
160,2152,NOISE
1199,1154,NOISE
2017,11,NOISE
1181,587,NOISE
8,1772,NOISE
552,1715,NOISE
1777,477,NOISE
1954,63,NOISE
700,984,NOISE
55,1984,NOISE
1010,1257,NOISE
2148,22,NOISE
1600,429,NOISE
329,1632,NOISE
533,2011,NOISE
1683,816,NOISE
2180,17,NOISE
1024,815,NOISE
31,2020,NOISE
753,1623,NOISE
1945,394,NOISE
1740,396,NOISE
513,1463,NOISE
283,2136,NOISE
1280,1144,NOISE
2075,16,NOISE
1259,563,NOISE
81,1727,NOISE
581,1717,NOISE
1773,522,NOISE
1970,103,NOISE
733,997,NOISE
42,1985,NOISE
932,1323,NOISE
2084,97,NOISE
1570,491,NOISE
319,1685,NOISE
464,2093,NOISE
1615,908,NOISE
2151,73,NOISE
1028,839,NOISE
-33,2065,NOISE
686,1681,NOISE
1919,419,NOISE
1721,388,NOISE
494,1414,NOISE
204,2105,NOISE
1227,1149,NOISE
2057,-7,NOISE
1247,520,NOISE
57,1726,NOISE
562,1768,NOISE
1784,543,NOISE
1997,91,NOISE
752,1030,NOISE
35,2046,NOISE
940,1365,NOISE
2106,107,NOISE
1603,496,NOISE
357,1685,NOISE
470,2090,NOISE
1622,892,NOISE
2146,48,NOISE
1047,827,NOISE
-6,2015,NOISE
703,1645,NOISE
1946,397,NOISE
1760,365,NOISE
499,1405,NOISE
202,2114,NOISE
1230,1142,NOISE
2076,-21,NOISE
1291,527,NOISE
63,1713,NOISE
579,1769,NOISE
1786,556,NOISE
1996,98,NOISE
743,998,NOISE
56,2005,NOISE
962,1299,NOISE
2134,54,NOISE
1603,423,NOISE
295,1643,NOISE
453,2055,NOISE
1619,824,NOISE
2158,-47,NOISE
1014,719,NOISE
-51,1952,NOISE
654,1590,NOISE
1884,385,NOISE
1694,364,NOISE
461,1408,NOISE
202,2090,NOISE
1222,1127,NOISE
2038,-9,NOISE
1235,575,NOISE
57,1773,NOISE
566,1807,NOISE
1775,576,NOISE
1991,99,NOISE
725,1026,NOISE
26,2045,NOISE
914,1362,NOISE
2063,119,NOISE
1576,462,NOISE
323,1624,NOISE
448,2046,NOISE
1576,876,NOISE
2114,41,NOISE
1020,776,NOISE
-26,1944,NOISE
645,1611,NOISE
1853,400,NOISE
1686,364,NOISE
458,1380,NOISE
154,2088,NOISE
1145,1142,NOISE
2012,-3,NOISE
1261,523,NOISE
54,1738,NOISE
540,1840,NOISE
1742,639,NOISE
1999,125,NOISE
787,983,NOISE
30,2058,NOISE
886,1423,NOISE
2091,200,NOISE
1661,486,NOISE
394,1619,NOISE
461,2057,NOISE
1582,880,NOISE
2171,-49,NOISE
1127,679,NOISE
28,1876,NOISE
681,1566,NOISE
1895,371,NOISE
1767,266,NOISE
520,1278,NOISE
162,2046,NOISE
1153,1152,NOISE
2051,12,NOISE
1354,539,NOISE
169,1695,NOISE
584,1881,NOISE
1742,708,NOISE
2032,117,NOISE
855,936,NOISE
73,2035,NOISE
892,1457,NOISE
2102,237,NOISE
1735,445,NOISE
478,1540,NOISE
455,2063,NOISE
1537,909,NOISE
2199,-84,NOISE
1207,614,NOISE
54,1826,NOISE
665,1559,NOISE
1865,344,NOISE
1822,179,NOISE
573,1193,NOISE
120,2036,NOISE
1066,1202,NOISE
2046,28,NOISE
1404,515,NOISE
181,1664,NOISE
535,1907,NOISE
1709,752,NOISE
2065,109,NOISE
892,905,NOISE
51,2040,NOISE
844,1541,NOISE
2073,322,NOISE
1758,481,NOISE
502,1598,NOISE
449,2169,NOISE
1519,1084,NOISE
2194,5,NOISE
1232,660,NOISE
63,1869,NOISE
636,1688,NOISE
1858,462,NOISE
1935,195,NOISE
692,1158,NOISE
150,2030,NOISE
1054,1259,NOISE
2088,69,NOISE
1494,541,NOISE
292,1720,NOISE
556,1995,NOISE
1679,803,NOISE
2072,99,NOISE
853,883,NOISE
-55,2086,NOISE
752,1605,NOISE
2008,350,NOISE
1735,438,NOISE
468,1554,NOISE
328,2157,NOISE
1413,1106,NOISE
2172,1,NOISE
1246,636,NOISE
61,1866,NOISE
598,1692,NOISE
1816,472,NOISE
1923,161,NOISE
647,1118,NOISE
77,2032,NOISE
1036,1268,NOISE
2107,51,NOISE
1527,521,NOISE
301,1703,NOISE
578,2008,NOISE
1756,828,NOISE
2170,96,NOISE
945,904,NOISE
5,2133,NOISE
825,1624,NOISE
2058,332,NOISE
1745,431,NOISE
450,1550,NOISE
296,2162,NOISE
1387,1077,NOISE
2140,-49,NOISE
1224,575,NOISE
39,1797,NOISE
592,1626,NOISE
1782,426,NOISE
1893,156,NOISE
648,1097,NOISE
83,1985,NOISE
1033,1199,NOISE
2068,-4,NOISE
1464,479,NOISE
220,1674,NOISE
517,1982,NOISE
1691,787,NOISE
2112,47,NOISE
885,864,NOISE
-43,2089,NOISE
752,1612,NOISE
1984,378,NOISE
1682,479,NOISE
421,1580,NOISE
287,2193,NOISE
1338,1119,NOISE
2100,6,NOISE
1155,675,NOISE
-27,1894,NOISE
531,1717,NOISE
1759,481,NOISE
1865,178,NOISE
630,1138,NOISE
67,2038,NOISE
999,1237,NOISE
2062,1,NOISE
1427,476,NOISE
178,1685,NOISE
480,1975,NOISE
1693,737,NOISE
2109,7,NOISE
842,857,NOISE
-100,2087,NOISE
721,1582,NOISE
1972,320,NOISE
1639,469,NOISE
376,1592,NOISE
276,2163,NOISE
1360,1070,NOISE
2075,1,NOISE
1109,674,NOISE
-37,1861,NOISE
533,1640,NOISE
1744,427,NOISE
1844,149,NOISE
615,1097,NOISE
66,1978,NOISE
1008,1190,NOISE
2032,-22,NOISE
1434,454,NOISE
227,1617,NOISE
537,1901,NOISE
1685,752,NOISE
2080,35,NOISE
894,831,NOISE
-33,2030,NOISE
731,1571,NOISE
1937,348,NOISE
1658,474,NOISE
413,1544,NOISE
279,2152,NOISE
1314,1091,NOISE
2075,-12,NOISE
1203,582,NOISE
40,1766,NOISE
546,1642,NOISE
1770,439,NOISE
1916,106,NOISE
707,1007,NOISE
100,1946,NOISE
982,1241,NOISE
2069,82,NOISE
1548,527,NOISE
310,1690,NOISE
507,2052,NOISE
1659,876,NOISE
2116,77,NOISE
961,850,NOISE
-28,2057,NOISE
729,1637,NOISE
1975,384,NOISE
1744,388,NOISE
466,1425,NOISE
248,2102,NOISE
1277,1113,NOISE
2109,-33,NOISE
1277,550,NOISE
94,1723,NOISE
606,1695,NOISE
1800,497,NOISE
1978,100,NOISE
745,984,NOISE
94,1976,NOISE
1029,1253,NOISE
2163,26,NOISE
1628,417,NOISE
359,1628,NOISE
521,2026,NOISE
1684,811,NOISE
2183,-12,NOISE
1021,754,NOISE
-25,2004,NOISE
687,1616,NOISE
1868,392,NOISE
1655,392,NOISE
399,1446,NOISE
155,2112,NOISE
1196,1137,NOISE
2000,4,NOISE
1160,561,NOISE
-13,1764,NOISE
525,1754,NOISE
1745,537,NOISE
1957,111,NOISE
730,1003,NOISE
63,2018,NOISE
947,1352,NOISE
2083,127,NOISE
1576,496,NOISE
347,1690,NOISE
494,2074,NOISE
1599,889,NOISE
2117,60,NOISE
1010,816,NOISE
-45,2027,NOISE
665,1681,NOISE
1889,444,NOISE
1703,398,NOISE
471,1443,NOISE
189,2136,NOISE
1221,1157,NOISE
2087,18,NOISE
1298,584,NOISE
78,1762,NOISE
583,1810,NOISE
1782,568,NOISE
2019,106,NOISE
777,1002,NOISE
53,2035,NOISE
945,1380,NOISE
2102,176,NOISE
1635,494,NOISE
396,1607,NOISE
504,2046,NOISE
1617,884,NOISE
2166,22,NOISE
1095,733,NOISE
31,1941,NOISE
703,1607,NOISE
1915,383,NOISE
1753,297,NOISE
510,1345,NOISE
170,2101,NOISE
1183,1173,NOISE
2060,5,NOISE
1311,558,NOISE
94,1750,NOISE
558,1826,NOISE
1777,597,NOISE
2024,79,NOISE
766,991,NOISE
13,2040,NOISE
922,1357,NOISE
2127,74,NOISE
1613,424,NOISE
270,1642,NOISE
373,2105,NOISE
1548,880,NOISE
2120,-9,NOISE
975,812,NOISE
-92,2080,NOISE
638,1686,NOISE
1913,428,NOISE
1700,403,NOISE
439,1466,NOISE
199,2143,NOISE
1242,1166,NOISE
2094,3,NOISE
1238,615,NOISE
18,1814,NOISE
559,1783,NOISE
1805,539,NOISE
1990,125,NOISE
719,1059,NOISE
32,2043,NOISE
907,1352,NOISE
2049,96,NOISE
1523,521,NOISE
259,1690,NOISE
472,2066,NOISE
1613,873,NOISE
2099,83,NOISE
931,856,NOISE
-73,2082,NOISE
670,1681,NOISE
1941,418,NOISE
1718,434,NOISE
455,1466,NOISE
242,2137,NOISE
1259,1135,NOISE
2065,-5,NOISE
1223,583,NOISE
32,1793,NOISE
544,1762,NOISE
1765,523,NOISE
1953,122,NOISE
716,1035,NOISE
50,2032,NOISE
947,1315,NOISE
2081,87,NOISE
1540,506,NOISE
283,1662,NOISE
479,2033,NOISE
1633,841,NOISE
2129,53,NOISE
987,806,NOISE
-39,2052,NOISE
710,1636,NOISE
1968,376,NOISE
1741,383,NOISE
485,1426,NOISE
260,2110,NOISE
1302,1104,NOISE
2125,-51,NOISE
1287,532,NOISE
87,1742,NOISE
588,1685,NOISE
1798,460,NOISE
1977,87,NOISE
724,1024,NOISE
69,2016,NOISE
995,1283,NOISE
2116,40,NOISE
1558,445,NOISE
285,1638,NOISE
462,2032,NOISE
1652,838,NOISE
2147,32,NOISE
983,807,NOISE
-27,2042,NOISE
736,1620,NOISE
1946,383,NOISE
1711,433,NOISE
461,1507,NOISE
238,2157,NOISE
1272,1160,NOISE
2067,10,NOISE
1233,633,NOISE
49,1827,NOISE
571,1775,NOISE
1766,555,NOISE
1954,152,NOISE
707,1054,NOISE
52,2030,NOISE
970,1317,NOISE
2101,66,NOISE
1550,504,NOISE
281,1653,NOISE
480,2033,NOISE
1630,812,NOISE
2124,-6,NOISE
933,791,NOISE
-79,2058,NOISE
687,1615,NOISE
1944,345,NOISE
1681,395,NOISE
387,1481,NOISE
182,2156,NOISE
1243,1119,NOISE
2062,-37,NOISE
1187,596,NOISE
26,1806,NOISE
561,1691,NOISE
1788,458,NOISE
1947,104,NOISE
691,1036,NOISE
105,1971,NOISE
994,1242,NOISE
2082,25,NOISE
1506,461,NOISE
242,1647,NOISE
430,2012,NOISE
1603,805,NOISE
2071,26,NOISE
865,826,NOISE
-101,2064,NOISE
664,1630,NOISE
1907,375,NOISE
1650,420,NOISE
384,1523,NOISE
218,2163,NOISE
1302,1127,NOISE
2089,7,NOISE
1195,650,NOISE
2,1868,NOISE
560,1730,NOISE
1835,457,NOISE
2010,109,NOISE
707,1085,NOISE
118,2029,NOISE
1076,1258,NOISE
2156,9,NOISE
1544,464,NOISE
258,1685,NOISE
563,2005,NOISE
1758,763,NOISE
2150,38,NOISE
899,860,NOISE
-12,2091,NOISE
799,1586,NOISE
2024,323,NOISE
1712,440,NOISE
438,1545,NOISE
311,2135,NOISE
1369,1039,NOISE
2102,-41,NOISE
1162,617,NOISE
12,1821,NOISE
588,1632,NOISE
1783,425,NOISE
1904,134,NOISE
659,1085,NOISE
119,1996,NOISE
1069,1207,NOISE
2105,27,NOISE
1507,510,NOISE
303,1662,NOISE
551,1969,NOISE
1699,794,NOISE
2124,62,NOISE
900,866,NOISE
-6,2084,NOISE
798,1579,NOISE
2062,307,NOISE
1733,410,NOISE
421,1533,NOISE
296,2155,NOISE
1440,1048,NOISE
2187,-69,NOISE
1250,605,NOISE
45,1830,NOISE
614,1642,NOISE
1842,416,NOISE
1924,169,NOISE
683,1142,NOISE
159,2026,NOISE
1074,1226,NOISE
2081,37,NOISE
1477,517,NOISE
252,1685,NOISE
565,1981,NOISE
1708,788,NOISE
2101,78,NOISE
872,897,NOISE
-44,2096,NOISE
758,1605,NOISE
2026,360,NOISE
1711,490,NOISE
418,1606,NOISE
290,2209,NOISE
1379,1109,NOISE
2132,12,NOISE
1192,694,NOISE
12,1903,NOISE
619,1714,NOISE
1850,480,NOISE
1908,211,NOISE
642,1163,NOISE
128,2047,NOISE
1077,1258,NOISE
2103,70,NOISE
1475,535,NOISE
236,1691,NOISE
522,1972,NOISE
1676,764,NOISE
2076,49,NOISE
841,884,NOISE
-61,2097,NOISE
744,1592,NOISE
1998,319,NOISE
1666,450,NOISE
372,1610,NOISE
310,2213,NOISE
1429,1085,NOISE
2155,11,NOISE
1192,672,NOISE
11,1893,NOISE
642,1682,NOISE
1864,426,NOISE
1897,183,NOISE
617,1167,NOISE
119,2019,NOISE
1040,1185,NOISE
2056,-5,NOISE
1403,471,NOISE
157,1709,NOISE
502,1966,NOISE
1681,740,NOISE
2064,76,NOISE
809,938,NOISE
-49,2111,NOISE
800,1556,NOISE
2067,281,NOISE
1684,485,NOISE
374,1668,NOISE
351,2209,NOISE
1500,1060,NOISE
2174,40,NOISE
1175,749,NOISE
-2,1967,NOISE
648,1690,NOISE
1894,417,NOISE
1849,244,NOISE
559,1266,NOISE
139,2078,NOISE
1128,1185,NOISE
2079,-48,NOISE
1376,468,NOISE
113,1661,NOISE
514,1887,NOISE
1712,675,NOISE
2035,83,NOISE
801,931,NOISE
19,2023,NOISE
876,1409,NOISE
2106,152,NOISE
1680,435,NOISE
386,1602,NOISE
395,2125,NOISE
1576,934,NOISE
2198,-38,NOISE
1156,714,NOISE
-14,1959,NOISE
631,1678,NOISE
1851,457,NOISE
1755,330,NOISE
520,1321,NOISE
124,2094,NOISE
1128,1196,NOISE
2033,33,NOISE
1320,539,NOISE
121,1680,NOISE
577,1869,NOISE
1749,661,NOISE
2054,80,NOISE
814,936,NOISE
20,2046,NOISE
899,1444,NOISE
2149,197,NOISE
1731,442,NOISE
464,1608,NOISE
469,2135,NOISE
1574,940,NOISE
2212,-34,NOISE
1174,695,NOISE
39,1931,NOISE
672,1639,NOISE
1913,394,NOISE
1791,277,NOISE
521,1304,NOISE
128,2094,NOISE
1133,1190,NOISE
2075,2,NOISE
1329,545,NOISE
77,1761,NOISE
529,1922,NOISE
1793,662,NOISE
2066,108,NOISE
802,1002,NOISE
29,2083,NOISE
905,1459,NOISE
2137,205,NOISE
1704,470,NOISE
444,1640,NOISE
525,2109,NOISE
1656,912,NOISE
2215,2,NOISE
1122,765,NOISE
23,1998,NOISE
710,1662,NOISE
1946,384,NOISE
1766,281,NOISE
460,1366,NOISE
106,2118,NOISE
1152,1161,NOISE
2051,-33,NOISE
1260,510,NOISE
