X,Y,Label
777,798,C11
1593,204,C11
585,617,C11
-151,1767,C11
172,1478,C11
1313,368,C11
1292,345,C11
114,1189,C11
-125,2011,C11
564,1061,C11
1594,284,C11
783,630,C11
-179,1759,C11
79,1775,C11
1156,622,C11
1429,388,C11
240,1084,C11
-146,2102,C11
435,1274,C11
1507,303,C11
862,599,C11
-183,1639,C11
28,1974,C11
965,779,C11
1498,368,C11
350,931,C11
-166,1997,C11
242,1339,C11
1357,309,C11
1041,484,C11
-42,1417,C11
-38,1998,C11
813,827,C11
1602,258,C11
595,672,C11
-134,1809,C11
182,1501,C11
1320,411,C11
1295,401,C11
147,1241,C11
-80,2049,C11
654,1042,C11
1645,290,C11
816,620,C11
-135,1740,C11
167,1742,C11
1217,574,C11
262,992,C11
-163,2047,C11
412,1236,C11
1510,240,C11
830,534,C11
-180,1558,C11
49,1845,C11
987,619,C11
1482,224,C11
307,835,C11
-224,1904,C11
207,1228,C11
1356,184,C11
986,404,C11
-99,1363,C11
-76,1922,C11
789,739,C11
1528,223,C11
499,678,C11
-179,1779,C11
149,1422,C11
1300,348,C11
1223,365,C11
70,1218,C11
-105,1975,C11
624,941,C11
1584,210,C11
716,566,C11
-182,1689,C11
115,1636,C11
1199,489,C11
1420,298,C11
234,1048,C11
-135,2024,C11
486,1155,C11
1566,208,C11
864,534,C11
-182,1603,C11
68,1853,C11
1041,621,C11
1503,245,C11
324,837,C11
-183,1882,C11
278,1177,C11
1363,181,C11
943,449,C11
-118,1425,C11
-16,1928,C11
826,742,C11
1532,244,C11
505,695,C11
-165,1822,C11
169,1413,C11
1294,357,C11
1227,371,C11
80,1221,C11
-89,1939,C11
645,895,C11
1581,201,C11
696,590,C11
-216,1744,C11
88,1656,C11
1202,501,C11
868,565,C11
-137,1569,C11
36,1918,C11
943,728,C11
1507,322,C11
384,847,C11
-208,1921,C11
199,1339,C11
1293,331,C11
1074,501,C11
7,1409,C11
-37,2032,C11
801,907,C11
1620,328,C11
647,725,C11
-106,1864,C11
220,1637,C11
1318,505,C11
1370,430,C11
176,1221,C11
-120,2064,C11
553,1142,C11
1586,322,C11
821,620,C11
-137,1704,C11
116,1797,C11
1110,629,C11
1470,367,C11
337,1019,C11
-105,2023,C11
373,1296,C11
1421,321,C11
865,613,C11
-137,1609,C11
21,2016,C11
906,834,C11
1522,378,C11
439,826,C11
-186,1880,C11
186,1391,C11
1295,353,C11
1150,451,C11
55,1315,C11
-54,1974,C11
714,907,C11
1595,261,C11
691,631,C11
-159,1784,C11
157,1653,C11
1246,528,C11
1406,379,C11
216,1140,C11
-116,2062,C11
502,1205,C11
1554,305,C11
827,601,C11
-145,1662,C11
115,1847,C11
1077,641,C11
1501,293,C11
340,882,C11
-147,1909,C11
288,1208,C11
1361,214,C11
896,466,C11
-129,1435,C11
-43,1927,C11
787,770,C11
1487,281,C11
464,760,C11
-201,1860,C11
131,1449,C11
1278,395,C11
1202,419,C11
101,1262,C11
-60,2017,C11
654,996,C11
1600,251,C11
755,596,C11
-155,1681,C11
140,1667,C11
1200,542,C11
1407,351,C11
237,1089,C11
-150,2078,C11
360,1260,C11
1400,325,C11
770,643,C11
-212,1662,C11
-14,1972,C11
913,762,C11
1432,363,C11
316,888,C11
-236,1916,C11
178,1279,C11
1296,266,C11
1014,462,C11
-43,1382,C11
-81,1951,C11
747,822,C11
1524,231,C11
554,632,C11
-189,1722,C11
132,1444,C11
